Pitcher,Team,Throws,IP,TBF,FB Velo,K%,BB%,Swing%,Z-Swing%,Chase%,Contact%,Z-Con%,O-Con%,SwStr%,Whiff%,CSW%,Strike%,Ball%,F-Str%,PAR%,PLUS%,GB%,FB%,LD%,OFFB%,IFFB%,AIR%,HR%,HR/FB,Pull%,Cent%,Oppo%,Pull AIR%,Zone%,Arm%,Glove%,High%,Low%,MM%,Behind%,Sec%,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78
Sato Ryunosuke,Hiroshima,L,24.66666667,108,88.0,0.15740741,0.12037037,0.4142539,0.60454545,0.23144105,0.83333333,0.89473684,0.67924528,0.06904231626,0.1666666667,0.2583518931,0.6080178174,0.3919821826,0.5185185185,0.1404958678,0.5590200445,0.2692307692,0.5769230769,0.1538461538,0.3846153846,0.1923076923,0.7307692308,0.009259259259,0.02222222222,0.2307692308,0.5512820513,0.2179487179,0.1794871795,0.4899777283,0.4877505568,0.5122494432,0.5077951002,0.4922048998,0.04008908686,0.1648106904,0.3118040089,,15.74074074,12.03703704,41.42538976,60.45454545,23.1441048,83.33333333,89.47368421,67.9245283,6.904231626,16.66666667,25.83518931,60.80178174,39.19821826,51.85185185,14.04958678,55.90200445,26.92307692,57.69230769,15.38461538,38.46153846,19.23076923,73.07692308,0.9259259259,2.222222222,23.07692308,55.12820513,21.79487179,17.94871795,48.99777283,48.77505568,51.22494432,50.77951002,49.22048998,4.008908686,16.48106904,31.18040089
Osuna Roberto,SoftBank,R,24.66666667,105,94.6,0.15238095,0.04761905,0.53611111,0.76884422,0.24844721,0.8134715,0.85620915,0.65,0.1,0.1865284974,0.2166666667,0.6722222222,0.3277777778,0.6930693069,0.1584158416,0.6,0.4166666667,0.5277777778,0.05555555556,0.4027777778,0.125,0.5833333333,0.01904761905,0.05263157895,0.3472222222,0.3611111111,0.2916666667,0.1518987342,0.5527777778,0.4333333333,0.5666666667,0.4777777778,0.5222222222,0.05555555556,0.08888888889,0.3305555556,,15.23809524,4.761904762,53.61111111,76.88442211,24.8447205,81.34715026,85.62091503,65.0,10.0,18.65284974,21.66666667,67.22222222,32.77777778,69.30693069,15.84158416,60.0,41.66666667,52.77777778,5.555555556,40.27777778,12.5,58.33333333,1.904761905,5.263157895,34.72222222,36.11111111,29.16666667,15.18987342,55.27777778,43.33333333,56.66666667,47.77777778,52.22222222,5.555555556,8.888888889,33.05555556
Watanabe Shota,Rakuten,R,24.66666667,118,92.7,0.16101695,0.10169492,0.45353982,0.67826087,0.22072072,0.75609756,0.82051282,0.55102041,0.110619469,0.243902439,0.267699115,0.6172566372,0.3827433628,0.6153846154,0.1532258065,0.5508849558,0.4303797468,0.5443037975,0.0253164557,0.417721519,0.1265822785,0.5696202532,0.008474576271,0.02325581395,0.3164556962,0.4936708861,0.1898734177,0.1176470588,0.5088495575,0.5132743363,0.4867256637,0.3694690265,0.6305309735,0.05752212389,0.1172566372,0.3517699115,,16.10169492,10.16949153,45.3539823,67.82608696,22.07207207,75.6097561,82.05128205,55.10204082,11.0619469,24.3902439,26.7699115,61.72566372,38.27433628,61.53846154,15.32258065,55.08849558,43.03797468,54.43037975,2.53164557,41.7721519,12.65822785,56.96202532,0.8474576271,2.325581395,31.64556962,49.36708861,18.98734177,11.76470588,50.88495575,51.32743363,48.67256637,36.94690265,63.05309735,5.752212389,11.72566372,35.17699115
Mukunoki Ren,ORIX,R,24.33333333,115,91.9,0.15652174,0.06086957,0.49504951,0.66511628,0.3015873,0.82,0.8951049,0.63157895,0.08910891089,0.18,0.2673267327,0.6757425743,0.3242574257,0.5913043478,0.1636363636,0.5792079208,0.3522727273,0.5454545455,0.1022727273,0.4090909091,0.1363636364,0.6477272727,0.01739130435,0.04166666667,0.4090909091,0.4204545455,0.1704545455,0.2045454545,0.5321782178,0.5618811881,0.4381188119,0.4356435644,0.5643564356,0.07920792079,0.1287128713,0.2722772277,,15.65217391,6.086956522,49.5049505,66.51162791,30.15873016,82.0,89.51048951,63.15789474,8.910891089,18.0,26.73267327,67.57425743,32.42574257,59.13043478,16.36363636,57.92079208,35.22727273,54.54545455,10.22727273,40.90909091,13.63636364,64.77272727,1.739130435,4.166666667,40.90909091,42.04545455,17.04545455,20.45454545,53.21782178,56.18811881,43.81188119,43.56435644,56.43564356,7.920792079,12.87128713,27.22772277
Uehara Kenta,Nipponham,L,24.0,97,92.4,0.24742268,0.07216495,0.48578811,0.66976744,0.25581395,0.74468085,0.83333333,0.45454545,0.1240310078,0.2553191489,0.3049095607,0.677002584,0.322997416,0.6666666667,0.1951219512,0.6304909561,0.5333333333,0.3833333333,0.08333333333,0.2,0.1833333333,0.4666666667,0.01030927835,0.04347826087,0.25,0.4833333333,0.2666666667,0.07936507937,0.5555555556,0.4496124031,0.5503875969,0.3850129199,0.6149870801,0.05684754522,0.1111111111,0.2764857881,,24.74226804,7.216494845,48.57881137,66.97674419,25.58139535,74.46808511,83.33333333,45.45454545,12.40310078,25.53191489,30.49095607,67.7002584,32.2997416,66.66666667,19.51219512,63.04909561,53.33333333,38.33333333,8.333333333,20.0,18.33333333,46.66666667,1.030927835,4.347826087,25.0,48.33333333,26.66666667,7.936507937,55.55555556,44.96124031,55.03875969,38.50129199,61.49870801,5.684754522,11.11111111,27.64857881
Kikuchi Riku,Lotte,R,23.33333333,108,89.6,0.16666667,0.12037037,0.44494382,0.66363636,0.23111111,0.80808081,0.8630137,0.65384615,0.08539325843,0.1919191919,0.2471910112,0.608988764,0.391011236,0.5514018692,0.1258741259,0.5528089888,0.3026315789,0.6315789474,0.06578947368,0.4736842105,0.1578947368,0.6973684211,0.05555555556,0.125,0.3552631579,0.3552631579,0.2894736842,0.1578947368,0.4943820225,0.5146067416,0.4853932584,0.4606741573,0.5393258427,0.0404494382,0.1213483146,0.3595505618,,16.66666667,12.03703704,44.49438202,66.36363636,23.11111111,80.80808081,86.30136986,65.38461538,8.539325843,19.19191919,24.71910112,60.8988764,39.1011236,55.14018692,12.58741259,55.28089888,30.26315789,63.15789474,6.578947368,47.36842105,15.78947368,69.73684211,5.555555556,12.5,35.52631579,35.52631579,28.94736842,15.78947368,49.43820225,51.46067416,48.53932584,46.06741573,53.93258427,4.04494382,12.13483146,35.95505618
Sakaguchi Kousuke,Yakult,R,23.33333333,109,93.8,0.11009174,0.11009174,0.40271493,0.635,0.20987654,0.79213483,0.86614173,0.60784314,0.08371040724,0.2078651685,0.242081448,0.5701357466,0.4298642534,0.5188679245,0.09917355372,0.5,0.5696202532,0.3417721519,0.08860759494,0.2784810127,0.06329113924,0.4303797468,0.01834862385,0.07407407407,0.3544303797,0.417721519,0.2278481013,0.1125,0.4524886878,0.5756207675,0.4243792325,0.4153498871,0.5846501129,0.04740406321,0.1760722348,0.371040724,,11.00917431,11.00917431,40.27149321,63.5,20.98765432,79.21348315,86.61417323,60.78431373,8.371040724,20.78651685,24.2081448,57.01357466,42.98642534,51.88679245,9.917355372,50.0,56.96202532,34.17721519,8.860759494,27.84810127,6.329113924,43.03797468,1.834862385,7.407407407,35.44303797,41.7721519,22.78481013,11.25,45.24886878,57.56207675,42.43792325,41.53498871,58.46501129,4.740406321,17.60722348,37.1040724
Nakagawa Hayate,DeNA,R,23.0,104,83.3,0.15384615,0.05769231,0.51612903,0.75,0.20496894,0.80208333,0.86163522,0.51515152,0.1021505376,0.1979166667,0.2392473118,0.6639784946,0.3360215054,0.6138613861,0.1523809524,0.5833333333,0.52,0.3866666667,0.09333333333,0.2666666667,0.12,0.48,0.009615384615,0.03448275862,0.2933333333,0.4533333333,0.2533333333,0.1139240506,0.5698924731,0.6139410188,0.3860589812,0.3672922252,0.6327077748,0.04557640751,0.08042895442,0.373655914,,15.38461538,5.769230769,51.61290323,75.0,20.49689441,80.20833333,86.16352201,51.51515152,10.21505376,19.79166667,23.92473118,66.39784946,33.60215054,61.38613861,15.23809524,58.33333333,52.0,38.66666667,9.333333333,26.66666667,12.0,48.0,0.9615384615,3.448275862,29.33333333,45.33333333,25.33333333,11.39240506,56.98924731,61.39410188,38.60589812,36.72922252,63.27077748,4.557640751,8.042895442,37.3655914
Yamada Nobuyoshi,ORIX,L,23.0,107,87.5,0.19626168,0.09345794,0.44444444,0.64628821,0.21674877,0.77604167,0.83108108,0.59090909,0.09953703704,0.2239583333,0.275462963,0.6342592593,0.3657407407,0.7009345794,0.15,0.5694444444,0.4736842105,0.4342105263,0.09210526316,0.3157894737,0.1184210526,0.5263157895,0.01869158879,0.06060606061,0.3289473684,0.3421052632,0.3289473684,0.12,0.5300925926,0.3564814815,0.6435185185,0.4305555556,0.5694444444,0.04166666667,0.1157407407,0.1296296296,,19.62616822,9.345794393,44.44444444,64.62882096,21.67487685,77.60416667,83.10810811,59.09090909,9.953703704,22.39583333,27.5462963,63.42592593,36.57407407,70.09345794,15.0,56.94444444,47.36842105,43.42105263,9.210526316,31.57894737,11.84210526,52.63157895,1.869158879,6.060606061,32.89473684,34.21052632,32.89473684,12.0,53.00925926,35.64814815,64.35185185,43.05555556,56.94444444,4.166666667,11.57407407,12.96296296
Hotta Kenshin,Yomiuri,R,22.33333333,99,90.2,0.13131313,0.11111111,0.4855643,0.66489362,0.31088083,0.76756757,0.84,0.61666667,0.1128608924,0.2324324324,0.2729658793,0.6535433071,0.3464566929,0.6464646465,0.1150442478,0.5879265092,0.5135135135,0.4054054054,0.08108108108,0.3243243243,0.08108108108,0.4864864865,0.0404040404,0.1333333333,0.3648648649,0.4324324324,0.2027027027,0.1621621622,0.4934383202,0.4776902887,0.5223097113,0.4803149606,0.5196850394,0.04724409449,0.1128608924,0.3622047244,,13.13131313,11.11111111,48.55643045,66.4893617,31.0880829,76.75675676,84.0,61.66666667,11.28608924,23.24324324,27.29658793,65.35433071,34.64566929,64.64646465,11.50442478,58.79265092,51.35135135,40.54054054,8.108108108,32.43243243,8.108108108,48.64864865,4.04040404,13.33333333,36.48648649,43.24324324,20.27027027,16.21621622,49.34383202,47.76902887,52.23097113,48.03149606,51.96850394,4.724409449,11.28608924,36.22047244
Tomida Ren,Hanshin,L,22.0,96,85.6,0.10416667,0.03125,0.49326146,0.68844221,0.26744186,0.83606557,0.89781022,0.65217391,0.08086253369,0.1639344262,0.2425876011,0.6630727763,0.3369272237,0.59375,0.08620689655,0.5929919137,0.4146341463,0.4390243902,0.1463414634,0.3170731707,0.1219512195,0.5853658537,0.0,0.0,0.3902439024,0.4390243902,0.1707317073,0.2195121951,0.5363881402,0.4123989218,0.5876010782,0.4851752022,0.5148247978,0.0781671159,0.09703504043,0.3180592992,,10.41666667,3.125,49.32614555,68.84422111,26.74418605,83.60655738,89.7810219,65.2173913,8.086253369,16.39344262,24.25876011,66.30727763,33.69272237,59.375,8.620689655,59.29919137,41.46341463,43.90243902,14.63414634,31.70731707,12.19512195,58.53658537,0.0,0.0,39.02439024,43.90243902,17.07317073,21.95121951,53.63881402,41.23989218,58.76010782,48.51752022,51.48247978,7.81671159,9.703504043,31.80592992
Fujinami Shintaro,DeNA,R,21.66666667,95,93.8,0.2,0.09473684,0.43055556,0.59090909,0.27717391,0.79354839,0.875,0.62745098,0.08888888889,0.2064516129,0.2777777778,0.6388888889,0.3611111111,0.6,0.1881188119,0.5777777778,0.6153846154,0.2923076923,0.09230769231,0.2,0.09230769231,0.3846153846,0.01052631579,0.05263157895,0.4,0.4,0.2,0.1076923077,0.4888888889,0.5277777778,0.4722222222,0.3722222222,0.6277777778,0.05833333333,0.125,0.125,,20.0,9.473684211,43.05555556,59.09090909,27.7173913,79.35483871,87.5,62.74509804,8.888888889,20.64516129,27.77777778,63.88888889,36.11111111,60.0,18.81188119,57.77777778,61.53846154,29.23076923,9.230769231,20.0,9.230769231,38.46153846,1.052631579,5.263157895,40.0,40.0,20.0,10.76923077,48.88888889,52.77777778,47.22222222,37.22222222,62.77777778,5.833333333,12.5,12.5
Yamashita Shunpeita,ORIX,R,21.66666667,86,96.6,0.36046512,0.08139535,0.47462687,0.62345679,0.33526012,0.66666667,0.77227723,0.48275862,0.1582089552,0.3333333333,0.3343283582,0.6597014925,0.3402985075,0.6279069767,0.3039215686,0.6149253731,0.4042553191,0.4680851064,0.1276595745,0.3617021277,0.1063829787,0.5957446809,0.01162790698,0.04545454545,0.4893617021,0.2978723404,0.2127659574,0.2978723404,0.4835820896,0.5044776119,0.4955223881,0.4776119403,0.5223880597,0.03582089552,0.1074626866,0.4656716418,,36.04651163,8.139534884,47.46268657,62.34567901,33.52601156,66.66666667,77.22772277,48.27586207,15.82089552,33.33333333,33.43283582,65.97014925,34.02985075,62.79069767,30.39215686,61.49253731,40.42553191,46.80851064,12.76595745,36.17021277,10.63829787,59.57446809,1.162790698,4.545454545,48.93617021,29.78723404,21.27659574,29.78723404,48.35820896,50.44776119,49.55223881,47.76119403,52.23880597,3.582089552,10.74626866,46.56716418
Hada Shinnosuke,Seibu,L,21.33333333,98,96.3,0.25510204,0.14285714,0.40932642,0.58208955,0.22162162,0.76582278,0.91452991,0.34146341,0.09585492228,0.2341772152,0.310880829,0.6347150259,0.3652849741,0.6428571429,0.2155172414,0.5725388601,0.7818181818,0.1818181818,0.03636363636,0.1272727273,0.05454545455,0.2181818182,0.0,0.0,0.2727272727,0.4727272727,0.2545454545,0.01785714286,0.5207253886,0.4430051813,0.5569948187,0.4196891192,0.5803108808,0.06476683938,0.121761658,0.2797927461,,25.51020408,14.28571429,40.93264249,58.20895522,22.16216216,76.58227848,91.45299145,34.14634146,9.585492228,23.41772152,31.0880829,63.47150259,36.52849741,64.28571429,21.55172414,57.25388601,78.18181818,18.18181818,3.636363636,12.72727273,5.454545455,21.81818182,0.0,0.0,27.27272727,47.27272727,25.45454545,1.785714286,52.07253886,44.30051813,55.69948187,41.96891192,58.03108808,6.476683938,12.1761658,27.97927461
Ikeda Takahide,Nipponham,R,21.33333333,93,92.3,0.15053763,0.04301075,0.49707602,0.66137566,0.29411765,0.75294118,0.856,0.46666667,0.1228070175,0.2470588235,0.2923976608,0.6871345029,0.3128654971,0.6413043478,0.1443298969,0.6198830409,0.5492957746,0.338028169,0.1126760563,0.2253521127,0.1126760563,0.4507042254,0.01075268817,0.04166666667,0.3661971831,0.3661971831,0.2676056338,0.08108108108,0.5526315789,0.418128655,0.581871345,0.3596491228,0.6403508772,0.05555555556,0.09064327485,0.2456140351,,15.05376344,4.301075269,49.70760234,66.13756614,29.41176471,75.29411765,85.6,46.66666667,12.28070175,24.70588235,29.23976608,68.71345029,31.28654971,64.13043478,14.43298969,61.98830409,54.92957746,33.8028169,11.26760563,22.53521127,11.26760563,45.07042254,1.075268817,4.166666667,36.61971831,36.61971831,26.76056338,8.108108108,55.26315789,41.8128655,58.1871345,35.96491228,64.03508772,5.555555556,9.064327485,24.56140351
Horie Atsuya,Hiroshima,L,21.0,103,94.0,0.26213592,0.06796117,0.47146402,0.68348624,0.22162162,0.73684211,0.80536913,0.48780488,0.1240694789,0.2631578947,0.2828784119,0.6526054591,0.3473945409,0.5940594059,0.2045454545,0.5781637717,0.55,0.3166666667,0.1333333333,0.3,0.01666666667,0.45,0.01941747573,0.1052631579,0.1833333333,0.55,0.2666666667,0.04615384615,0.540942928,0.4069478908,0.5930521092,0.5161290323,0.4838709677,0.07444168734,0.09181141439,0.1985111663,,26.21359223,6.796116505,47.14640199,68.34862385,22.16216216,73.68421053,80.53691275,48.7804878,12.40694789,26.31578947,28.28784119,65.26054591,34.73945409,59.40594059,20.45454545,57.81637717,55.0,31.66666667,13.33333333,30.0,1.666666667,45.0,1.941747573,10.52631579,18.33333333,55.0,26.66666667,4.615384615,54.0942928,40.69478908,59.30521092,51.61290323,48.38709677,7.444168734,9.181141439,19.85111663
Kawamura Tokito,Lotte,R,21.0,90,89.5,0.15555556,0.08888889,0.45431472,0.66028708,0.22162162,0.76536313,0.83333333,0.53658537,0.1065989848,0.2346368715,0.2868020305,0.6395939086,0.3604060914,0.5888888889,0.09929078014,0.5888324873,0.2878787879,0.5909090909,0.1212121212,0.4545454545,0.1363636364,0.7121212121,0.01111111111,0.02564102564,0.3636363636,0.4545454545,0.1818181818,0.196969697,0.5304568528,0.5,0.5,0.4390862944,0.5609137056,0.05837563452,0.1091370558,0.5558375635,,15.55555556,8.888888889,45.43147208,66.02870813,22.16216216,76.53631285,83.33333333,53.65853659,10.65989848,23.46368715,28.68020305,63.95939086,36.04060914,58.88888889,9.929078014,58.88324873,28.78787879,59.09090909,12.12121212,45.45454545,13.63636364,71.21212121,1.111111111,2.564102564,36.36363636,45.45454545,18.18181818,19.6969697,53.04568528,50.0,50.0,43.90862944,56.09137056,5.837563452,10.91370558,55.58375635
Tsumori Yuki,SoftBank,R,20.33333333,101,91.8,0.24752475,0.05940594,0.49104859,0.70048309,0.25543478,0.73958333,0.84137931,0.42553191,0.1278772379,0.2604166667,0.283887468,0.6598465473,0.3401534527,0.5510204082,0.2264150943,0.5780051151,0.2931034483,0.5862068966,0.1206896552,0.4655172414,0.1206896552,0.7068965517,0.0198019802,0.05882352941,0.2586206897,0.5344827586,0.2068965517,0.196969697,0.5294117647,0.5549872123,0.4450127877,0.4961636829,0.5038363171,0.0716112532,0.104859335,0.283887468,,24.75247525,5.940594059,49.10485934,70.04830918,25.54347826,73.95833333,84.13793103,42.55319149,12.78772379,26.04166667,28.3887468,65.98465473,34.01534527,55.10204082,22.64150943,57.80051151,29.31034483,58.62068966,12.06896552,46.55172414,12.06896552,70.68965517,1.98019802,5.882352941,25.86206897,53.44827586,20.68965517,19.6969697,52.94117647,55.49872123,44.50127877,49.61636829,50.38363171,7.16112532,10.4859335,28.3887468
Sasaki Chihaya,DeNA,R,20.33333333,93,87.8,0.21505376,0.10752688,0.37362637,0.52941176,0.20903955,0.73529412,0.87878788,0.35135135,0.0989010989,0.2647058824,0.3324175824,0.6181318681,0.3818681319,0.6483516484,0.1875,0.5604395604,0.5762711864,0.3389830508,0.08474576271,0.2542372881,0.08474576271,0.4237288136,0.01075268817,0.05,0.4406779661,0.3898305085,0.1694915254,0.1451612903,0.5137362637,0.5521978022,0.4478021978,0.3736263736,0.6263736264,0.04945054945,0.1428571429,0.489010989,,21.50537634,10.75268817,37.36263736,52.94117647,20.9039548,73.52941176,87.87878788,35.13513514,9.89010989,26.47058824,33.24175824,61.81318681,38.18681319,64.83516484,18.75,56.04395604,57.62711864,33.89830508,8.474576271,25.42372881,8.474576271,42.37288136,1.075268817,5.0,44.06779661,38.98305085,16.94915254,14.51612903,51.37362637,55.21978022,44.78021978,37.36263736,62.63736264,4.945054945,14.28571429,48.9010989
Hiroike Koshiro,Lotte,R,20.0,87,92.5,0.22988506,0.06896552,0.52406417,0.68055556,0.31012658,0.83673469,0.87755102,0.71428571,0.08556149733,0.1632653061,0.2647058824,0.7085561497,0.2914438503,0.6666666667,0.1369863014,0.6524064171,0.3114754098,0.5573770492,0.131147541,0.4098360656,0.1475409836,0.6885245902,0.04597701149,0.1176470588,0.2950819672,0.393442623,0.3114754098,0.1475409836,0.577540107,0.5588235294,0.4411764706,0.4010695187,0.5989304813,0.06417112299,0.08288770053,0.2647058824,,22.98850575,6.896551724,52.40641711,68.05555556,31.01265823,83.67346939,87.75510204,71.42857143,8.556149733,16.32653061,26.47058824,70.85561497,29.14438503,66.66666667,13.69863014,65.24064171,31.14754098,55.73770492,13.1147541,40.98360656,14.75409836,68.85245902,4.597701149,11.76470588,29.50819672,39.3442623,31.14754098,14.75409836,57.7540107,55.88235294,44.11764706,40.10695187,59.89304813,6.417112299,8.288770053,26.47058824
Nakamura Toshiya,Lotte,L,19.66666667,87,88.3,0.09195402,0.10344828,0.45723684,0.66037736,0.23287671,0.79136691,0.84761905,0.61764706,0.09539473684,0.2086330935,0.2631578947,0.6348684211,0.3651315789,0.6279069767,0.1230769231,0.5723684211,0.4782608696,0.4637681159,0.05797101449,0.3333333333,0.1304347826,0.5217391304,0.02298850575,0.0625,0.2463768116,0.5507246377,0.2028985507,0.1014492754,0.5230263158,0.5704918033,0.4295081967,0.3639344262,0.6360655738,0.0393442623,0.1704918033,0.1151315789,,9.195402299,10.34482759,45.72368421,66.03773585,23.28767123,79.13669065,84.76190476,61.76470588,9.539473684,20.86330935,26.31578947,63.48684211,36.51315789,62.79069767,12.30769231,57.23684211,47.82608696,46.37681159,5.797101449,33.33333333,13.04347826,52.17391304,2.298850575,6.25,24.63768116,55.07246377,20.28985507,10.14492754,52.30263158,57.04918033,42.95081967,36.39344262,63.60655738,3.93442623,17.04918033,11.51315789
Guerrero Tayron,Lotte,R,19.66666667,89,97.9,0.16853933,0.08988764,0.48942598,0.70930233,0.25157233,0.79012346,0.86885246,0.55,0.1027190332,0.2098765432,0.2416918429,0.6435045317,0.3564954683,0.5280898876,0.1648351648,0.5740181269,0.4615384615,0.4307692308,0.1076923077,0.3384615385,0.09230769231,0.5384615385,0.04494382022,0.1428571429,0.3692307692,0.4,0.2307692308,0.1076923077,0.5196374622,0.4471299094,0.5528700906,0.5438066465,0.4561933535,0.0664652568,0.1148036254,0.2326283988,,16.85393258,8.988764045,48.94259819,70.93023256,25.1572327,79.01234568,86.8852459,55.0,10.27190332,20.98765432,24.16918429,64.35045317,35.64954683,52.80898876,16.48351648,57.40181269,46.15384615,43.07692308,10.76923077,33.84615385,9.230769231,53.84615385,4.494382022,14.28571429,36.92307692,40.0,23.07692308,10.76923077,51.96374622,44.71299094,55.28700906,54.38066465,45.61933535,6.64652568,11.48036254,23.26283988
Masuda Naoya,Lotte,R,19.66666667,88,90.9,0.19318182,0.07954545,0.45114943,0.66666667,0.23563218,0.78980892,0.87068966,0.56097561,0.09482758621,0.2101910828,0.2528735632,0.617816092,0.382183908,0.5747126437,0.1683168317,0.5603448276,0.3620689655,0.5517241379,0.08620689655,0.4137931034,0.1379310345,0.6379310345,0.01136363636,0.03125,0.3793103448,0.4137931034,0.2068965517,0.1904761905,0.5,0.525862069,0.474137931,0.4195402299,0.5804597701,0.04597701149,0.117816092,0.1206896552,,19.31818182,7.954545455,45.11494253,66.66666667,23.56321839,78.98089172,87.06896552,56.09756098,9.482758621,21.01910828,25.28735632,61.7816092,38.2183908,57.47126437,16.83168317,56.03448276,36.20689655,55.17241379,8.620689655,41.37931034,13.79310345,63.79310345,1.136363636,3.125,37.93103448,41.37931034,20.68965517,19.04761905,50.0,52.5862069,47.4137931,41.95402299,58.04597701,4.597701149,11.7816092,12.06896552
