Batter,Team,Bats,PA,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,K%,BB%,Swing%,Z-Swing%,Chase%,Contact%,Z-Con%,O-Con%,SwStr%,Whiff%,CSW%,PLUS%,GB%,FB%,LD%,OFFB%,IFFB%,AIR%,HR%,HR/FB,Pull%,Cent%,Oppo%,Pull AIR%
Okoye Louis,Yomiuri,R,140.0,20.71428571,4.285714286,56.44859813,72.43816254,38.33992095,77.15231788,85.36585366,59.79381443,12.89719626,22.84768212,26.54205607,65.42056075,55.44554455,33.66336634,10.89108911,23.76237624,9.900990099,44.55445545,0.0,0.0,34.65346535,42.57425743,22.77227723,13.59223301,,0.2071428571,0.04285714286,0.5644859813,0.7243816254,0.3833992095,0.7715231788,0.8536585366,0.5979381443,0.1289719626,0.2284768212,0.2654205607,0.6542056075,0.5544554455,0.3366336634,0.1089108911,0.2376237624,0.09900990099,0.4455445545,0.0,0.0,0.3465346535,0.4257425743,0.2277227723,0.1359223301
Diaz Jordan,ORIX,R,138.0,22.46376812,7.971014493,55.70599613,77.47035573,34.84848485,72.22222222,87.24489796,40.2173913,15.47388781,27.77777778,26.49903288,60.73500967,52.12765957,39.36170213,8.510638298,32.9787234,6.382978723,47.87234043,1.449275362,5.405405405,35.10638298,46.80851064,18.08510638,11.45833333,,0.2246376812,0.07971014493,0.5570599613,0.7747035573,0.3484848485,0.7222222222,0.8724489796,0.402173913,0.1547388781,0.2777777778,0.2649903288,0.6073500967,0.5212765957,0.3936170213,0.08510638298,0.329787234,0.06382978723,0.4787234043,0.01449275362,0.05405405405,0.3510638298,0.4680851064,0.1808510638,0.1145833333
Kita Ryoto,ORIX,L,135.0,28.14814815,5.185185185,56.59229209,71.49321267,44.48529412,68.8172043,81.01265823,52.89256198,17.64705882,31.1827957,29.81744422,63.0831643,47.19101124,41.57303371,11.23595506,31.46067416,10.11235955,52.80898876,1.481481481,5.405405405,33.70786517,43.82022472,22.47191011,10.11235955,,0.2814814815,0.05185185185,0.5659229209,0.7149321267,0.4448529412,0.688172043,0.8101265823,0.5289256198,0.1764705882,0.311827957,0.2981744422,0.630831643,0.4719101124,0.4157303371,0.1123595506,0.3146067416,0.1011235955,0.5280898876,0.01481481481,0.05405405405,0.3370786517,0.4382022472,0.2247191011,0.1011235955
Nishikawa Haruki,Yakult,L,134.0,23.88059701,11.94029851,36.02058319,53.74592834,16.30434783,82.85714286,88.48484848,62.22222222,6.174957118,17.14285714,30.18867925,56.94682676,51.76470588,42.35294118,5.882352941,24.70588235,17.64705882,48.23529412,0.0,0.0,41.17647059,36.47058824,22.35294118,10.58823529,,0.2388059701,0.1194029851,0.3602058319,0.5374592834,0.1630434783,0.8285714286,0.8848484848,0.6222222222,0.06174957118,0.1714285714,0.3018867925,0.5694682676,0.5176470588,0.4235294118,0.05882352941,0.2470588235,0.1764705882,0.4823529412,0.0,0.0,0.4117647059,0.3647058824,0.2235294118,0.1058823529
Masuda Shu,Yakult,R,133.0,14.28571429,7.518796992,41.84397163,62.62626263,18.72659176,83.47457627,89.78494624,60.0,6.914893617,16.52542373,26.24113475,56.38297872,50.51546392,40.20618557,9.278350515,27.83505155,12.37113402,49.48453608,0.7518796992,2.564102564,26.80412371,46.39175258,26.80412371,11.11111111,,0.1428571429,0.07518796992,0.4184397163,0.6262626263,0.1872659176,0.8347457627,0.8978494624,0.6,0.06914893617,0.1652542373,0.2624113475,0.5638297872,0.5051546392,0.4020618557,0.09278350515,0.2783505155,0.1237113402,0.4948453608,0.007518796992,0.02564102564,0.2680412371,0.4639175258,0.2680412371,0.1111111111
Kitamura Takumi,Yakult,R,133.0,21.80451128,4.511278195,45.19774011,63.92857143,24.30278884,81.66666667,87.15083799,65.57377049,8.286252354,18.33333333,26.17702448,59.88700565,48.35164835,46.15384615,5.494505495,36.26373626,9.89010989,51.64835165,2.255639098,7.142857143,38.46153846,38.46153846,23.07692308,13.97849462,,0.2180451128,0.04511278195,0.4519774011,0.6392857143,0.2430278884,0.8166666667,0.8715083799,0.6557377049,0.08286252354,0.1833333333,0.2617702448,0.5988700565,0.4835164835,0.4615384615,0.05494505495,0.3626373626,0.0989010989,0.5164835165,0.02255639098,0.07142857143,0.3846153846,0.3846153846,0.2307692308,0.1397849462
Umeno Ryutaro,Hanshin,R,132.0,21.96969697,2.272727273,50.40650407,62.96296296,34.82142857,76.61290323,87.05882353,53.84615385,11.78861789,23.38709677,31.09756098,65.44715447,53.26086957,40.2173913,6.52173913,32.60869565,7.608695652,46.73913043,0.0,0.0,36.95652174,36.95652174,26.08695652,12.63157895,,0.2196969697,0.02272727273,0.5040650407,0.6296296296,0.3482142857,0.7661290323,0.8705882353,0.5384615385,0.1178861789,0.2338709677,0.3109756098,0.6544715447,0.5326086957,0.402173913,0.0652173913,0.3260869565,0.07608695652,0.4673913043,0.0,0.0,0.3695652174,0.3695652174,0.2608695652,0.1263157895
Davis Jonathan,Seibu,R,132.0,18.18181818,12.87878788,51.87265918,76.74418605,28.62318841,69.31407942,76.76767677,50.63291139,15.917603,30.68592058,26.96629213,58.42696629,59.77011494,35.63218391,4.597701149,33.33333333,2.298850575,40.22988506,2.272727273,9.677419355,22.98850575,58.62068966,18.3908046,3.370786517,,0.1818181818,0.1287878788,0.5187265918,0.7674418605,0.2862318841,0.6931407942,0.7676767677,0.5063291139,0.15917603,0.3068592058,0.2696629213,0.5842696629,0.5977011494,0.3563218391,0.04597701149,0.3333333333,0.02298850575,0.4022988506,0.02272727273,0.09677419355,0.2298850575,0.5862068966,0.183908046,0.03370786517
Ohta Kengo,Yakult,L,131.0,20.61068702,4.580152672,46.812749,65.49295775,22.47706422,78.72340426,84.40860215,57.14285714,9.960159363,21.27659574,29.08366534,61.15537849,41.75824176,45.05494505,13.18681319,34.06593407,10.98901099,58.24175824,0.0,0.0,34.06593407,53.84615385,12.08791209,10.75268817,,0.2061068702,0.04580152672,0.46812749,0.6549295775,0.2247706422,0.7872340426,0.8440860215,0.5714285714,0.09960159363,0.2127659574,0.2908366534,0.6115537849,0.4175824176,0.4505494505,0.1318681319,0.3406593407,0.1098901099,0.5824175824,0.0,0.0,0.3406593407,0.5384615385,0.1208791209,0.1075268817
Futamata Shoichi,Hiroshima,R,131.0,23.66412214,5.34351145,50.08944544,70.84745763,26.79245283,75.35714286,83.25358852,52.11267606,12.34347048,24.64285714,27.37030411,61.71735242,52.3255814,43.02325581,4.651162791,30.23255814,12.79069767,47.6744186,2.290076336,8.108108108,36.04651163,48.8372093,15.11627907,14.60674157,,0.2366412214,0.0534351145,0.5008944544,0.7084745763,0.2679245283,0.7535714286,0.8325358852,0.5211267606,0.1234347048,0.2464285714,0.2737030411,0.6171735242,0.523255814,0.4302325581,0.04651162791,0.3023255814,0.1279069767,0.476744186,0.02290076336,0.08108108108,0.3604651163,0.488372093,0.1511627907,0.1460674157
Mutoh Atsuki,Rakuten,L,130.0,23.84615385,10.76923077,48.7704918,72.50996016,23.62869198,74.78991597,81.86813187,51.78571429,12.29508197,25.21008403,25.40983607,58.60655738,42.68292683,47.56097561,9.756097561,39.02439024,8.536585366,57.31707317,0.0,0.0,39.02439024,42.68292683,18.29268293,18.07228916,,0.2384615385,0.1076923077,0.487704918,0.7250996016,0.2362869198,0.7478991597,0.8186813187,0.5178571429,0.1229508197,0.2521008403,0.2540983607,0.5860655738,0.4268292683,0.4756097561,0.09756097561,0.3902439024,0.08536585366,0.5731707317,0.0,0.0,0.3902439024,0.4268292683,0.1829268293,0.1807228916
Abe Toshiki,Rakuten,R,129.0,24.03100775,17.05426357,42.36111111,65.625,19.09722222,69.26229508,71.42857143,61.81818182,13.02083333,30.73770492,29.86111111,55.55555556,38.15789474,53.94736842,7.894736842,38.15789474,15.78947368,61.84210526,2.325581395,7.317073171,35.52631579,44.73684211,19.73684211,19.73684211,,0.2403100775,0.1705426357,0.4236111111,0.65625,0.1909722222,0.6926229508,0.7142857143,0.6181818182,0.1302083333,0.3073770492,0.2986111111,0.5555555556,0.3815789474,0.5394736842,0.07894736842,0.3815789474,0.1578947368,0.6184210526,0.02325581395,0.07317073171,0.3552631579,0.4473684211,0.1973684211,0.1973684211
Itoh Yukiya,Rakuten,R,129.0,24.80620155,6.201550388,50.30927835,64.01515152,33.93665158,79.91803279,93.49112426,49.33333333,10.10309278,20.08196721,29.69072165,64.32989691,41.66666667,52.38095238,5.952380952,40.47619048,11.9047619,58.33333333,0.7751937984,2.272727273,32.14285714,40.47619048,27.38095238,17.64705882,,0.2480620155,0.06201550388,0.5030927835,0.6401515152,0.3393665158,0.7991803279,0.9349112426,0.4933333333,0.1010309278,0.2008196721,0.2969072165,0.6432989691,0.4166666667,0.5238095238,0.05952380952,0.4047619048,0.119047619,0.5833333333,0.007751937984,0.02272727273,0.3214285714,0.4047619048,0.2738095238,0.1764705882
Namiki Hidetaka,Yakult,R,128.0,11.71875,4.6875,43.32603939,61.11111111,21.46341463,83.83838384,91.55844156,56.81818182,7.002188184,16.16161616,27.13347921,58.20568928,49.03846154,39.42307692,11.53846154,26.92307692,12.5,50.96153846,2.34375,7.317073171,39.42307692,36.53846154,24.03846154,21.15384615,,0.1171875,0.046875,0.4332603939,0.6111111111,0.2146341463,0.8383838384,0.9155844156,0.5681818182,0.07002188184,0.1616161616,0.2713347921,0.5820568928,0.4903846154,0.3942307692,0.1153846154,0.2692307692,0.125,0.5096153846,0.0234375,0.07317073171,0.3942307692,0.3653846154,0.2403846154,0.2115384615
Kinoshita Takuya,Chunichi,R,122.0,16.39344262,4.918032787,47.27272727,57.46268657,34.93449782,84.61538462,90.25974026,73.75,7.272727273,15.38461538,29.8989899,64.64646465,41.93548387,54.83870968,3.225806452,33.33333333,21.50537634,58.06451613,1.639344262,3.921568627,32.25806452,40.86021505,26.88172043,9.574468085,,0.1639344262,0.04918032787,0.4727272727,0.5746268657,0.3493449782,0.8461538462,0.9025974026,0.7375,0.07272727273,0.1538461538,0.298989899,0.6464646465,0.4193548387,0.5483870968,0.03225806452,0.3333333333,0.2150537634,0.5806451613,0.01639344262,0.03921568627,0.3225806452,0.4086021505,0.2688172043,0.09574468085
Chavis Michael,Chunichi,R,119.0,26.8907563,7.56302521,53.96825397,78.28282828,34.01639344,67.22689076,79.35483871,44.57831325,17.68707483,32.77310924,27.21088435,59.41043084,39.18918919,52.7027027,8.108108108,35.13513514,17.56756757,60.81081081,4.201680672,12.82051282,33.78378378,43.24324324,22.97297297,20.27027027,,0.268907563,0.0756302521,0.5396825397,0.7828282828,0.3401639344,0.6722689076,0.7935483871,0.4457831325,0.1768707483,0.3277310924,0.2721088435,0.5941043084,0.3918918919,0.527027027,0.08108108108,0.3513513514,0.1756756757,0.6081081081,0.04201680672,0.1282051282,0.3378378378,0.4324324324,0.2297297297,0.2027027027
Takeoka Ryusei,Yakult,L,119.0,19.32773109,5.882352941,47.16553288,65.17857143,28.57142857,74.51923077,84.24657534,51.61290323,12.01814059,25.48076923,28.3446712,60.99773243,55.17241379,36.7816092,8.045977011,27.5862069,9.195402299,44.82758621,0.8403361345,3.125,42.52873563,39.08045977,18.3908046,11.23595506,,0.1932773109,0.05882352941,0.4716553288,0.6517857143,0.2857142857,0.7451923077,0.8424657534,0.5161290323,0.1201814059,0.2548076923,0.283446712,0.6099773243,0.5517241379,0.367816092,0.08045977011,0.275862069,0.09195402299,0.4482758621,0.008403361345,0.03125,0.4252873563,0.3908045977,0.183908046,0.1123595506
Hatsuki Ryutaro,Hiroshima,L,118.0,24.57627119,10.16949153,41.36125654,56.96202532,22.17898833,81.85654008,87.22222222,64.9122807,7.504363002,18.14345992,31.2390925,59.33682373,57.33333333,28.0,14.66666667,24.0,4.0,42.66666667,0.0,0.0,26.66666667,40.0,33.33333333,5.194805195,,0.2457627119,0.1016949153,0.4136125654,0.5696202532,0.2217898833,0.8185654008,0.8722222222,0.649122807,0.07504363002,0.1814345992,0.312390925,0.5933682373,0.5733333333,0.28,0.1466666667,0.24,0.04,0.4266666667,0.0,0.0,0.2666666667,0.4,0.3333333333,0.05194805195
Ishihara Tomoki,Hiroshima,R,116.0,25.0,3.448275862,46.73913043,63.6,26.66666667,73.02325581,84.90566038,39.28571429,12.60869565,26.97674419,31.08695652,61.73913043,53.84615385,37.17948718,8.974358974,24.35897436,12.82051282,46.15384615,0.0,0.0,39.74358974,46.15384615,14.1025641,17.5,,0.25,0.03448275862,0.4673913043,0.636,0.2666666667,0.7302325581,0.8490566038,0.3928571429,0.1260869565,0.2697674419,0.3108695652,0.6173913043,0.5384615385,0.3717948718,0.08974358974,0.2435897436,0.1282051282,0.4615384615,0.0,0.0,0.3974358974,0.4615384615,0.141025641,0.175
Yoshida Kengo,Nipponham,R,114.0,17.54385965,4.385964912,56.01851852,74.42922374,37.08920188,76.85950413,88.34355828,53.16455696,12.96296296,23.14049587,25.92592593,63.42592593,48.23529412,44.70588235,7.058823529,35.29411765,9.411764706,51.76470588,3.50877193,10.52631579,41.17647059,43.52941176,15.29411765,18.60465116,,0.1754385965,0.04385964912,0.5601851852,0.7442922374,0.3708920188,0.7685950413,0.8834355828,0.5316455696,0.1296296296,0.2314049587,0.2592592593,0.6342592593,0.4823529412,0.4470588235,0.07058823529,0.3529411765,0.09411764706,0.5176470588,0.0350877193,0.1052631579,0.4117647059,0.4352941176,0.1529411765,0.1860465116
Yamaguchi Koki,Lotte,R,112.0,33.03571429,4.464285714,51.09489051,66.99507389,35.57692308,61.42857143,75.73529412,35.13513514,19.7080292,38.57142857,35.76642336,60.82725061,35.71428571,57.14285714,7.142857143,37.14285714,20.0,64.28571429,6.25,17.5,44.28571429,35.71428571,20.0,24.28571429,,0.3303571429,0.04464285714,0.5109489051,0.6699507389,0.3557692308,0.6142857143,0.7573529412,0.3513513514,0.197080292,0.3857142857,0.3576642336,0.6082725061,0.3571428571,0.5714285714,0.07142857143,0.3714285714,0.2,0.6428571429,0.0625,0.175,0.4428571429,0.3571428571,0.2,0.2428571429
Miyazaki Ryusei,Lotte,L,110.0,28.18181818,2.727272727,59.3175853,79.52380952,34.50292398,70.79646018,76.04790419,55.93220339,17.32283465,29.20353982,27.55905512,65.87926509,52.77777778,40.27777778,6.944444444,27.77777778,12.5,47.22222222,0.0,0.0,29.16666667,54.16666667,16.66666667,9.722222222,,0.2818181818,0.02727272727,0.593175853,0.7952380952,0.3450292398,0.7079646018,0.7604790419,0.5593220339,0.1732283465,0.2920353982,0.2755905512,0.6587926509,0.5277777778,0.4027777778,0.06944444444,0.2777777778,0.125,0.4722222222,0.0,0.0,0.2916666667,0.5416666667,0.1666666667,0.09722222222
Nakamura Takeya,Seibu,R,109.0,25.68807339,10.09174312,51.15740741,80.92783505,26.77824268,66.06334842,80.25477707,31.25,17.36111111,33.93665158,25.92592593,53.93518519,33.84615385,60.0,6.153846154,44.61538462,15.38461538,66.15384615,2.752293578,7.692307692,46.15384615,36.92307692,16.92307692,26.86567164,,0.2568807339,0.1009174312,0.5115740741,0.8092783505,0.2677824268,0.6606334842,0.8025477707,0.3125,0.1736111111,0.3393665158,0.2592592593,0.5393518519,0.3384615385,0.6,0.06153846154,0.4461538462,0.1538461538,0.6615384615,0.02752293578,0.07692307692,0.4615384615,0.3692307692,0.1692307692,0.2686567164
Asama Daiki,Nipponham,L,108.0,17.59259259,12.96296296,45.65701559,69.02654867,21.97309417,79.51219512,89.74358974,46.93877551,9.354120267,20.48780488,24.72160356,57.68374165,32.0,53.33333333,14.66666667,41.33333333,12.0,68.0,1.851851852,5.0,24.0,50.66666667,25.33333333,8.0,,0.1759259259,0.1296296296,0.4565701559,0.6902654867,0.2197309417,0.7951219512,0.8974358974,0.4693877551,0.09354120267,0.2048780488,0.2472160356,0.5768374165,0.32,0.5333333333,0.1466666667,0.4133333333,0.12,0.68,0.01851851852,0.05,0.24,0.5066666667,0.2533333333,0.08
Miyamoto Takeshi,Yakult,L,106.0,18.86792453,12.26415094,42.75862069,60.86956522,22.43902439,77.41935484,82.85714286,60.86956522,9.655172414,22.58064516,29.88505747,57.93103448,52.85714286,31.42857143,15.71428571,27.14285714,4.285714286,47.14285714,0.0,0.0,37.14285714,50.0,12.85714286,12.85714286,,0.1886792453,0.1226415094,0.4275862069,0.6086956522,0.2243902439,0.7741935484,0.8285714286,0.6086956522,0.09655172414,0.2258064516,0.2988505747,0.5793103448,0.5285714286,0.3142857143,0.1571428571,0.2714285714,0.04285714286,0.4714285714,0.0,0.0,0.3714285714,0.5,0.1285714286,0.1285714286
Narama Taiki,Nipponham,R,104.0,32.69230769,6.730769231,52.73159145,71.22641509,33.97129187,70.27027027,81.45695364,46.47887324,15.67695962,29.72972973,29.45368171,61.99524941,55.93220339,32.20338983,11.86440678,18.6440678,13.55932203,44.06779661,0.9615384615,5.263157895,49.15254237,40.6779661,10.16949153,16.66666667,,0.3269230769,0.06730769231,0.5273159145,0.7122641509,0.3397129187,0.7027027027,0.8145695364,0.4647887324,0.1567695962,0.2972972973,0.2945368171,0.6199524941,0.5593220339,0.3220338983,0.1186440678,0.186440678,0.1355932203,0.4406779661,0.009615384615,0.05263157895,0.4915254237,0.406779661,0.1016949153,0.1666666667
Hamada Taiki,Yakult,R,104.0,25.0,4.807692308,50.93333333,69.94818653,30.76923077,70.15706806,80.0,46.42857143,15.2,29.84293194,30.66666667,60.26666667,42.02898551,46.37681159,11.5942029,34.7826087,11.5942029,57.97101449,3.846153846,12.5,49.27536232,36.23188406,14.49275362,21.73913043,,0.25,0.04807692308,0.5093333333,0.6994818653,0.3076923077,0.7015706806,0.8,0.4642857143,0.152,0.2984293194,0.3066666667,0.6026666667,0.4202898551,0.4637681159,0.115942029,0.347826087,0.115942029,0.5797101449,0.03846153846,0.125,0.4927536232,0.3623188406,0.1449275362,0.2173913043
Tobashira Yasutaka,DeNA,L,101.0,14.85148515,1.98019802,50.26595745,60.0,40.83769634,76.71957672,89.18918919,58.97435897,11.70212766,23.28042328,30.58510638,63.82978723,46.83544304,48.10126582,5.063291139,32.91139241,15.18987342,53.16455696,1.98019802,5.263157895,39.24050633,40.50632911,20.25316456,16.86746988,,0.1485148515,0.0198019802,0.5026595745,0.6,0.4083769634,0.7671957672,0.8918918919,0.5897435897,0.1170212766,0.2328042328,0.3058510638,0.6382978723,0.4683544304,0.4810126582,0.05063291139,0.3291139241,0.1518987342,0.5316455696,0.0198019802,0.05263157895,0.3924050633,0.4050632911,0.2025316456,0.1686746988
Hernandez Ramon,Hanshin,R,101.0,25.74257426,3.96039604,52.94117647,68.15920398,36.84210526,77.77777778,91.24087591,51.42857143,11.76470588,22.22222222,27.87723785,63.68286445,48.57142857,41.42857143,10.0,28.57142857,12.85714286,51.42857143,0.9900990099,3.448275862,35.71428571,47.14285714,17.14285714,12.67605634,,0.2574257426,0.0396039604,0.5294117647,0.6815920398,0.3684210526,0.7777777778,0.9124087591,0.5142857143,0.1176470588,0.2222222222,0.2787723785,0.6368286445,0.4857142857,0.4142857143,0.1,0.2857142857,0.1285714286,0.5142857143,0.009900990099,0.03448275862,0.3571428571,0.4714285714,0.1714285714,0.1267605634
Takahashi Shuhei,Chunichi,L,101.0,20.79207921,5.940594059,44.25427873,58.88324873,30.66037736,78.45303867,83.62068966,69.23076923,9.535452323,21.54696133,29.3398533,58.43520782,41.09589041,42.46575342,16.43835616,35.61643836,6.849315068,58.90410959,0.0,0.0,46.57534247,35.61643836,17.80821918,19.17808219,,0.2079207921,0.05940594059,0.4425427873,0.5888324873,0.3066037736,0.7845303867,0.8362068966,0.6923076923,0.09535452323,0.2154696133,0.293398533,0.5843520782,0.4109589041,0.4246575342,0.1643835616,0.3561643836,0.06849315068,0.5890410959,0.0,0.0,0.4657534247,0.3561643836,0.1780821918,0.1917808219
Ohsato Kosei,ORIX,L,101.0,14.85148515,10.89108911,36.24161074,52.56410256,18.30985915,85.80246914,86.99186992,82.05128205,5.14541387,14.19753086,29.3064877,57.27069351,57.33333333,38.66666667,4.0,30.66666667,8.0,42.66666667,0.0,0.0,24.0,46.66666667,29.33333333,5.333333333,,0.1485148515,0.1089108911,0.3624161074,0.5256410256,0.1830985915,0.8580246914,0.8699186992,0.8205128205,0.0514541387,0.1419753086,0.293064877,0.5727069351,0.5733333333,0.3866666667,0.04,0.3066666667,0.08,0.4266666667,0.0,0.0,0.24,0.4666666667,0.2933333333,0.05333333333
Ohshiro Takumi,Yomiuri,L,100.0,27.0,5.0,42.82178218,59.89847716,26.44230769,68.20809249,78.81355932,45.45454545,13.61386139,31.79190751,33.16831683,58.41584158,53.84615385,36.92307692,9.230769231,30.76923077,6.153846154,46.15384615,3.0,12.5,41.53846154,35.38461538,23.07692308,15.38461538,,0.27,0.05,0.4282178218,0.5989847716,0.2644230769,0.6820809249,0.7881355932,0.4545454545,0.1361386139,0.3179190751,0.3316831683,0.5841584158,0.5384615385,0.3692307692,0.09230769231,0.3076923077,0.06153846154,0.4615384615,0.03,0.125,0.4153846154,0.3538461538,0.2307692308,0.1538461538
Ohshima Yohei,Chunichi,L,98.0,14.28571429,3.06122449,50.68493151,70.35175879,27.10843373,85.94594595,90.0,73.33333333,7.123287671,14.05405405,23.28767123,60.54794521,58.2278481,37.97468354,3.797468354,30.37974684,7.594936709,41.7721519,0.0,0.0,35.44303797,40.50632911,24.05063291,14.81481481,,0.1428571429,0.0306122449,0.5068493151,0.7035175879,0.2710843373,0.8594594595,0.9,0.7333333333,0.07123287671,0.1405405405,0.2328767123,0.6054794521,0.582278481,0.3797468354,0.03797468354,0.3037974684,0.07594936709,0.417721519,0.0,0.0,0.3544303797,0.4050632911,0.2405063291,0.1481481481
