Player,Link,年度,所属球団,登板,勝利,敗北,セーブ,H,HP,完投,完封勝,無四球,勝率,打者,投球回,投球回_2,安打,本塁打,四球,死球,三振,暴投,ボーク,失点,自責点,防御率
張　奕,https://npb.jp/bis/players/41245134.html,2019,オリックス,8,2,4,0,0.0,0.0,0,0,0,0.333,126,27.0,.1,36,7,9,1,17,1,0,20,18,5.93
張　奕,https://npb.jp/bis/players/41245134.html,2020,オリックス,13,2,4,0,0.0,0.0,0,0,0,0.333,212,48.0,,50,5,16,2,46,1,1,26,23,4.31
張　奕,https://npb.jp/bis/players/41245134.html,2021,オリックス,8,0,1,0,3.0,3.0,0,0,0,0.0,54,10.0,.1,21,4,2,0,15,0,0,15,15,13.06
張　奕,https://npb.jp/bis/players/41245134.html,2022,オリックス,15,0,0,0,0.0,0.0,0,0,0,0.0,101,22.0,.2,23,0,10,2,20,0,0,9,6,2.38
張　奕,https://npb.jp/bis/players/41245134.html,2023,埼玉西武,5,0,0,0,0.0,0.0,0,0,0,0.0,25,5.0,,10,2,1,0,3,0,0,5,5,9.00
Ｊ．ティノコ,https://npb.jp/bis/players/33935157.html,2023,埼玉西武,38,0,3,0,8.0,8.0,0,0,0,0.0,160,35.0,,33,1,20,3,29,0,0,13,11,2.83
木村　文紀,https://npb.jp/bis/players/41745114.html,2007,西　武,1,0,0,0,0.0,0.0,0,0,0,0.0,30,6.0,,10,0,4,0,3,0,0,7,4,6.00
木村　文紀,https://npb.jp/bis/players/41745114.html,2009,埼玉西武,11,0,4,0,0.0,0.0,0,0,0,0.0,134,27.0,.1,37,5,17,1,25,4,0,28,26,8.56
木村　文紀,https://npb.jp/bis/players/41745114.html,2011,埼玉西武,21,1,0,0,1.0,2.0,0,0,0,1.0,106,25.0,,27,2,6,3,17,2,0,11,8,2.88
木村　文紀,https://npb.jp/bis/players/41745114.html,2012,埼玉西武,8,0,0,0,0.0,0.0,0,0,0,0.0,59,14.0,,13,0,7,0,6,3,0,7,7,4.50
立野　和明,https://npb.jp/bis/players/91295151.html,2021,北海道日本ハム,11,4,3,0,0.0,0.0,0,0,0,0.571,224,55.0,,39,3,23,3,47,1,0,16,15,2.45
立野　和明,https://npb.jp/bis/players/91295151.html,2022,北海道日本ハム,3,1,2,0,0.0,0.0,0,0,0,0.333,52,10.0,.2,16,1,4,1,4,2,0,12,12,10.13
立野　和明,https://npb.jp/bis/players/91295151.html,2023,北海道日本ハム,4,0,1,0,0.0,0.0,0,0,0,0.0,29,6.0,,10,2,1,0,7,1,0,4,4,6.00
Ｊ．マーベル,https://npb.jp/bis/players/03205157.html,2023,北海道日本ハム,8,2,2,0,0.0,2.0,0,0,0,0.5,93,21.0,.2,21,1,9,1,12,0,0,9,6,2.49
Ｃ．メネズ,https://npb.jp/bis/players/73475155.html,2022,北海道日本ハム,15,1,0,0,6.0,6.0,0,0,0,1.0,97,25.0,,14,1,13,1,28,1,0,5,3,1.08
Ｃ．メネズ,https://npb.jp/bis/players/73475155.html,2023,北海道日本ハム,12,0,2,0,0.0,0.0,0,0,0,0.0,116,25.0,.2,24,1,14,2,19,1,0,13,9,3.16
Ｒ．アルカンタラ,https://npb.jp/bis/players/03505153.html,2021,阪　神,24,3,3,0,6.0,7.0,0,0,0,0.5,243,59.0,.1,55,6,14,0,48,3,0,25,23,3.49
Ｒ．アルカンタラ,https://npb.jp/bis/players/03505153.html,2022,阪　神,39,1,3,1,17.0,18.0,0,0,0,0.25,156,38.0,.1,38,5,8,1,29,0,0,21,20,4.70
Ａ．ウィルカーソン,https://npb.jp/bis/players/93795155.html,2022,阪　神,14,5,5,0,0.0,0.0,0,0,0,0.5,292,70.0,.2,70,4,21,1,54,0,0,32,32,4.08
チェン・ウェイン,https://npb.jp/bis/players/21625119.html,2005,中　日,10,0,0,1,1.0,1.0,0,0,0,0.0,92,19.0,.1,29,3,6,0,20,2,0,17,13,6.05
チェン・ウェイン,https://npb.jp/bis/players/21625119.html,2008,中　日,39,7,6,0,12.0,14.0,1,1,0,0.538,474,114.0,.2,101,7,33,5,107,5,0,40,37,2.90
チェン・ウェイン,https://npb.jp/bis/players/21625119.html,2009,中　日,24,8,4,0,0.0,0.0,5,4,2,0.667,644,164.0,,113,10,40,3,146,2,0,32,28,1.54
チェン・ウェイン,https://npb.jp/bis/players/21625119.html,2010,中　日,29,13,10,0,1.0,1.0,3,2,0,0.565,773,188.0,,166,21,49,8,153,5,0,63,60,2.87
チェン・ウェイン,https://npb.jp/bis/players/21625119.html,2011,中　日,25,8,10,0,0.0,0.0,4,1,2,0.444,659,164.0,.2,138,9,31,5,94,2,0,57,49,2.68
チェン・ウェイン,https://npb.jp/bis/players/21625119.html,2020,千葉ロッテ,4,0,3,0,0.0,0.0,1,0,0,0.0,102,26.0,,22,4,4,0,14,2,0,7,7,2.42
チェン・ウェイン,https://npb.jp/bis/players/21625119.html,2021,阪　神,2,1,0,0,0.0,0.0,0,0,0,1.0,39,9.0,.1,10,0,3,0,7,0,0,5,4,3.86
守屋　功輝,https://npb.jp/bis/players/51855130.html,2016,阪　神,4,0,1,0,0.0,0.0,0,0,0,0.0,44,8.0,.1,16,2,4,0,7,0,0,8,8,8.64
守屋　功輝,https://npb.jp/bis/players/51855130.html,2017,阪　神,1,0,0,0,0.0,0.0,0,0,0,0.0,2,,+,2,0,0,0,0,0,0,1,1,----
守屋　功輝,https://npb.jp/bis/players/51855130.html,2018,阪　神,4,0,0,0,0.0,0.0,0,0,0,0.0,26,4.0,.2,9,1,3,0,2,0,0,6,6,11.57
守屋　功輝,https://npb.jp/bis/players/51855130.html,2019,阪　神,57,2,2,0,7.0,9.0,0,0,0,0.5,217,54.0,,45,3,17,0,53,2,0,19,18,3.00
守屋　功輝,https://npb.jp/bis/players/51855130.html,2020,阪　神,3,0,0,0,0.0,0.0,0,0,0,0.0,23,4.0,,6,1,4,2,3,0,0,5,5,11.25
守屋　功輝,https://npb.jp/bis/players/51855130.html,2021,阪　神,2,0,0,0,0.0,0.0,0,0,0,0.0,16,3.0,,5,1,1,1,3,0,0,4,4,12.00
菊池　保則,https://npb.jp/bis/players/41545116.html,2010,東北楽天,2,1,1,0,0.0,0.0,0,0,0,0.5,46,11.0,,7,3,5,2,10,0,0,5,5,4.09
菊池　保則,https://npb.jp/bis/players/41545116.html,2011,東北楽天,2,0,1,0,0.0,0.0,0,0,0,0.0,25,3.0,.1,5,1,8,1,3,0,0,6,5,13.50
菊池　保則,https://npb.jp/bis/players/41545116.html,2012,東北楽天,4,1,1,0,0.0,0.0,0,0,0,0.5,110,25.0,,30,2,5,1,24,3,0,9,8,2.88
菊池　保則,https://npb.jp/bis/players/41545116.html,2013,東北楽天,14,1,5,0,0.0,0.0,0,0,0,0.167,158,33.0,.1,38,3,23,1,22,4,0,28,24,6.48
菊池　保則,https://npb.jp/bis/players/41545116.html,2014,東北楽天,12,4,1,0,0.0,0.0,0,0,0,0.8,211,51.0,.1,40,5,18,3,36,8,0,23,23,4.03
菊池　保則,https://npb.jp/bis/players/41545116.html,2015,東北楽天,18,4,5,0,0.0,0.0,0,0,0,0.444,448,103.0,,96,5,42,5,71,5,0,47,43,3.76
菊池　保則,https://npb.jp/bis/players/41545116.html,2016,東北楽天,7,1,1,0,0.0,0.0,0,0,0,0.5,111,22.0,.2,33,4,13,1,14,2,0,16,13,5.16
菊池　保則,https://npb.jp/bis/players/41545116.html,2017,東北楽天,7,0,0,0,1.0,1.0,0,0,0,0.0,35,7.0,.1,8,0,4,0,9,1,0,7,4,4.91
菊池　保則,https://npb.jp/bis/players/41545116.html,2018,東北楽天,3,0,0,0,0.0,0.0,0,0,0,0.0,55,13.0,,11,1,4,1,15,0,0,2,2,1.38
菊池　保則,https://npb.jp/bis/players/41545116.html,2019,広島東洋,58,1,3,0,15.0,16.0,0,0,0,0.25,240,61.0,,39,4,23,0,43,4,0,21,19,2.80
菊池　保則,https://npb.jp/bis/players/41545116.html,2020,広島東洋,44,1,0,1,4.0,5.0,0,0,0,1.0,189,42.0,,41,6,19,3,53,3,0,24,21,4.50
菊池　保則,https://npb.jp/bis/players/41545116.html,2021,広島東洋,33,2,1,0,3.0,5.0,0,0,0,0.667,140,31.0,.2,31,3,13,3,25,0,0,7,6,1.71
菊池　保則,https://npb.jp/bis/players/41545116.html,2022,広島東洋,8,0,0,0,2.0,2.0,0,0,0,0.0,39,8.0,,10,2,4,1,6,0,0,5,5,5.63
高橋　樹也,https://npb.jp/bis/players/91095132.html,2017,広島東洋,10,0,2,0,0.0,0.0,0,0,0,0.0,67,14.0,,18,1,6,0,9,0,0,15,10,6.43
高橋　樹也,https://npb.jp/bis/players/91095132.html,2018,広島東洋,9,0,0,1,1.0,1.0,0,0,0,0.0,102,21.0,.1,31,4,7,1,17,0,0,16,14,5.91
高橋　樹也,https://npb.jp/bis/players/91095132.html,2020,広島東洋,18,0,0,0,0.0,0.0,0,0,0,0.0,94,18.0,.2,31,3,8,1,15,1,0,18,17,8.20
高橋　樹也,https://npb.jp/bis/players/91095132.html,2021,広島東洋,27,0,0,0,0.0,0.0,0,0,0,0.0,108,26.0,.1,20,3,10,1,16,1,0,10,4,1.37
田中　法彦,https://npb.jp/bis/players/31035138.html,2020,広島東洋,2,0,0,0,0.0,0.0,0,0,0,0.0,8,2.0,,1,0,1,0,0,0,0,0,0,0.00
戸田　隆矢,https://npb.jp/bis/players/21225135.html,2012,広島東洋,1,0,1,0,0.0,0.0,0,0,0,0.0,15,3.0,,4,0,2,0,0,0,0,2,2,6.00
戸田　隆矢,https://npb.jp/bis/players/21225135.html,2013,広島東洋,3,0,1,0,0.0,0.0,0,0,0,0.0,28,4.0,.1,9,1,6,1,4,0,0,6,6,12.46
戸田　隆矢,https://npb.jp/bis/players/21225135.html,2014,広島東洋,30,4,2,0,6.0,8.0,0,0,0,0.667,243,57.0,,59,7,22,2,36,3,0,24,21,3.32
戸田　隆矢,https://npb.jp/bis/players/21225135.html,2015,広島東洋,34,3,3,0,5.0,7.0,0,0,0,0.5,273,62.0,,59,4,29,0,44,2,1,31,25,3.63
戸田　隆矢,https://npb.jp/bis/players/21225135.html,2016,広島東洋,17,4,0,1,0.0,2.0,1,1,0,1.0,226,54.0,.2,49,5,18,4,42,2,0,17,17,2.80
戸田　隆矢,https://npb.jp/bis/players/21225135.html,2017,広島東洋,3,0,0,0,1.0,1.0,0,0,0,0.0,34,7.0,.1,10,1,1,0,7,0,0,9,9,11.05
戸田　隆矢,https://npb.jp/bis/players/21225135.html,2018,広島東洋,7,0,0,0,0.0,0.0,0,0,0,0.0,82,17.0,.1,22,3,9,0,13,0,0,11,10,5.19
中田　廉,https://npb.jp/bis/players/31235118.html,2010,広島東洋,13,1,1,0,0.0,1.0,0,0,0,0.5,112,25.0,,20,5,14,2,17,1,0,13,12,4.32
中田　廉,https://npb.jp/bis/players/31235118.html,2011,広島東洋,2,0,0,0,0.0,0.0,0,0,0,0.0,36,7.0,,10,0,3,0,4,1,1,6,5,6.43
中田　廉,https://npb.jp/bis/players/31235118.html,2012,広島東洋,27,1,0,0,3.0,4.0,0,0,0,1.0,151,34.0,.2,38,3,12,1,26,2,0,15,15,3.89
中田　廉,https://npb.jp/bis/players/31235118.html,2013,広島東洋,15,0,0,0,3.0,3.0,0,0,0,0.0,109,24.0,.2,25,2,9,2,21,1,0,8,8,2.92
中田　廉,https://npb.jp/bis/players/31235118.html,2014,広島東洋,66,9,8,0,18.0,27.0,0,0,0,0.529,334,78.0,.2,78,9,25,3,69,2,0,34,34,3.89
中田　廉,https://npb.jp/bis/players/31235118.html,2015,広島東洋,5,1,0,0,0.0,1.0,0,0,0,1.0,20,5.0,,4,0,3,0,4,0,0,0,0,0.00
中田　廉,https://npb.jp/bis/players/31235118.html,2016,広島東洋,8,1,1,0,1.0,2.0,0,0,0,0.5,23,4.0,.1,5,1,4,1,6,0,0,8,8,16.62
中田　廉,https://npb.jp/bis/players/31235118.html,2017,広島東洋,53,2,4,0,13.0,15.0,0,0,0,0.333,196,46.0,.2,37,4,20,1,50,0,0,15,14,2.70
中田　廉,https://npb.jp/bis/players/31235118.html,2018,広島東洋,15,0,1,0,3.0,3.0,0,0,0,0.0,67,12.0,.1,22,2,8,0,12,2,0,19,18,13.14
中田　廉,https://npb.jp/bis/players/31235118.html,2019,広島東洋,8,0,0,0,0.0,0.0,0,0,0,0.0,36,5.0,.2,8,1,6,1,4,1,0,11,6,9.53
中田　廉,https://npb.jp/bis/players/31235118.html,2020,広島東洋,32,0,1,0,4.0,4.0,0,0,0,0.0,116,27.0,.1,28,6,8,0,22,0,0,13,13,4.28
中田　廉,https://npb.jp/bis/players/31235118.html,2021,広島東洋,23,0,0,0,6.0,6.0,0,0,0,0.0,89,19.0,,20,3,12,1,16,2,0,14,10,4.74
Ｇ．フランスア,https://npb.jp/bis/players/53955136.html,2018,広島東洋,47,3,4,1,19.0,22.0,0,0,0,0.429,267,65.0,,38,3,34,2,81,0,2,16,12,1.66
Ｇ．フランスア,https://npb.jp/bis/players/53955136.html,2019,広島東洋,67,8,6,12,18.0,26.0,0,0,0,0.571,308,71.0,.2,55,8,32,7,94,1,0,29,22,2.76
Ｇ．フランスア,https://npb.jp/bis/players/53955136.html,2020,広島東洋,53,2,3,19,7.0,9.0,0,0,0,0.4,217,55.0,,39,7,17,1,62,1,0,18,15,2.45
Ｇ．フランスア,https://npb.jp/bis/players/53955136.html,2021,広島東洋,8,1,2,0,1.0,2.0,0,0,0,0.333,31,5.0,.2,9,1,5,0,5,0,0,6,6,9.53
Ｇ．フランスア,https://npb.jp/bis/players/53955136.html,2022,広島東洋,3,0,0,0,0.0,0.0,0,0,0,0.0,18,3.0,.1,2,0,5,1,4,1,0,3,3,8.10
山口　翔,https://npb.jp/bis/players/53155136.html,2019,広島東洋,9,1,3,0,0.0,0.0,0,0,0,0.25,117,26.0,,25,3,13,3,21,2,0,14,14,4.85
有吉　優樹,https://npb.jp/bis/players/51155134.html,2017,千葉ロッテ,53,2,5,1,16.0,18.0,0,0,0,0.286,222,53.0,.1,48,4,14,3,27,0,0,17,17,2.87
有吉　優樹,https://npb.jp/bis/players/51155134.html,2018,千葉ロッテ,29,6,5,0,2.0,2.0,0,0,0,0.545,462,106.0,,118,15,31,4,54,2,0,50,44,3.74
有吉　優樹,https://npb.jp/bis/players/51155134.html,2019,千葉ロッテ,2,0,2,0,0.0,0.0,0,0,0,0.0,37,7.0,.1,12,4,5,0,2,0,0,11,11,13.50
有吉　優樹,https://npb.jp/bis/players/51155134.html,2020,千葉ロッテ,3,1,1,0,0.0,0.0,0,0,0,0.5,49,11.0,,15,1,2,0,5,0,0,6,6,4.91
有吉　優樹,https://npb.jp/bis/players/51155134.html,2021,横浜DeNA,1,0,1,0,0.0,0.0,0,0,0,0.0,27,6.0,.2,8,1,0,0,3,0,0,2,2,2.70
有吉　優樹,https://npb.jp/bis/players/51155134.html,2022,横浜DeNA,1,0,1,0,0.0,0.0,0,0,0,0.0,18,4.0,,4,0,1,1,1,0,0,3,3,6.75
Ｍ．ピープルズ,https://npb.jp/bis/players/73775151.html,2020,横浜DeNA,10,2,2,0,0.0,0.0,0,0,0,0.5,166,38.0,,40,6,13,2,29,0,0,22,21,4.97
Ｍ．ピープルズ,https://npb.jp/bis/players/73775151.html,2021,横浜DeNA,18,3,4,0,0.0,1.0,0,0,0,0.429,191,47.0,,41,5,14,2,41,0,0,23,22,4.21
Ｍ．ピープルズ,https://npb.jp/bis/players/73775151.html,2022,横浜DeNA,3,0,2,0,0.0,0.0,0,0,0,0.0,18,3.0,,9,0,1,0,4,0,0,5,5,15.00
Ｆ．ロメロ,https://npb.jp/bis/players/43945153.html,2021,横浜DeNA,14,5,3,0,0.0,0.0,1,1,0,0.625,349,80.0,.2,89,4,30,5,44,4,0,38,27,3.01
Ｆ．ロメロ,https://npb.jp/bis/players/43945153.html,2022,横浜DeNA,23,6,8,0,0.0,1.0,0,0,0,0.429,420,92.0,.1,100,8,35,9,54,5,0,59,50,4.87
Ｍ．アンドリース,https://npb.jp/bis/players/73775155.html,2022,読　売,5,0,2,0,0.0,0.0,0,0,0,0.0,87,18.0,.2,28,3,4,1,18,0,0,11,10,4.82
井納　翔一,https://npb.jp/bis/players/61165137.html,2013,横浜DeNA,18,5,7,0,2.0,2.0,1,0,0,0.417,401,89.0,.1,101,7,35,2,66,1,0,56,53,5.34
井納　翔一,https://npb.jp/bis/players/61165137.html,2014,横浜DeNA,25,11,9,0,0.0,0.0,3,1,1,0.55,682,159.0,.1,163,18,49,7,104,8,0,83,71,4.01
井納　翔一,https://npb.jp/bis/players/61165137.html,2015,横浜DeNA,21,5,8,0,0.0,0.0,3,0,1,0.385,598,134.0,.2,164,13,40,3,92,7,1,56,49,3.27
井納　翔一,https://npb.jp/bis/players/61165137.html,2016,横浜DeNA,23,7,11,0,0.0,0.0,2,1,0,0.389,654,151.0,.2,156,14,47,6,113,6,0,65,59,3.50
井納　翔一,https://npb.jp/bis/players/61165137.html,2017,横浜DeNA,25,6,10,0,0.0,0.0,1,0,0,0.375,636,152.0,.1,147,9,46,8,93,3,0,66,65,3.84
井納　翔一,https://npb.jp/bis/players/61165137.html,2018,横浜DeNA,24,6,3,1,8.0,10.0,0,0,0,0.667,256,61.0,,60,5,16,2,44,2,0,27,24,3.54
井納　翔一,https://npb.jp/bis/players/61165137.html,2019,横浜DeNA,15,4,5,0,0.0,0.0,0,0,0,0.444,309,70.0,,74,5,28,3,50,3,1,43,37,4.76
井納　翔一,https://npb.jp/bis/players/61165137.html,2020,横浜DeNA,17,6,7,0,0.0,0.0,1,0,0,0.462,384,89.0,,98,10,26,1,69,2,0,41,39,3.94
井納　翔一,https://npb.jp/bis/players/61165137.html,2021,読　売,5,0,1,0,0.0,0.0,0,0,0,0.0,26,5.0,,11,3,1,0,5,0,0,8,8,14.40
井納　翔一,https://npb.jp/bis/players/61165137.html,2022,読　売,7,1,0,0,1.0,2.0,0,0,0,1.0,22,5.0,,5,0,2,0,4,1,0,1,1,1.80
Ｉ．クロール,https://npb.jp/bis/players/53455155.html,2022,読　売,21,1,1,1,5.0,6.0,0,0,0,0.5,89,21.0,,17,1,10,1,15,2,0,10,9,3.86
桜井　俊貴,https://npb.jp/bis/players/31935132.html,2016,読　売,1,0,1,0,0.0,0.0,0,0,0,0.0,23,4.0,.1,9,0,1,1,5,0,0,4,4,8.31
桜井　俊貴,https://npb.jp/bis/players/31935132.html,2017,読　売,19,0,1,0,0.0,0.0,0,0,0,0.0,126,27.0,,28,2,15,2,16,2,0,18,17,5.67
桜井　俊貴,https://npb.jp/bis/players/31935132.html,2019,読　売,29,8,6,0,0.0,1.0,0,0,0,0.571,472,108.0,.1,109,12,42,4,82,1,0,53,52,4.32
桜井　俊貴,https://npb.jp/bis/players/31935132.html,2020,読　売,24,2,4,0,4.0,4.0,0,0,0,0.333,281,63.0,.2,68,15,21,5,43,0,0,37,35,4.95
桜井　俊貴,https://npb.jp/bis/players/31935132.html,2021,読　売,29,1,0,0,6.0,7.0,0,0,0,1.0,145,33.0,.1,35,7,16,1,20,4,0,20,20,5.40
桜井　俊貴,https://npb.jp/bis/players/31935132.html,2022,読　売,8,2,0,0,0.0,2.0,0,0,0,1.0,46,8.0,.1,13,3,6,2,9,1,0,13,13,14.04
Ｍ．シューメーカー,https://npb.jp/bis/players/93295155.html,2022,読　売,18,4,8,0,0.0,0.0,1,1,1,0.333,406,95.0,.1,92,13,30,5,65,1,0,50,45,4.25
鈴木　優,https://npb.jp/bis/players/81985130.html,2015,オリックス,1,0,0,0,0.0,0.0,0,0,0,0.0,3,0.0,.1,2,0,0,0,0,0,0,2,2,54.00
鈴木　優,https://npb.jp/bis/players/81985130.html,2016,オリックス,1,0,0,0,0.0,0.0,0,0,0,0.0,12,1.0,.1,5,0,3,0,3,0,0,5,5,33.75
鈴木　優,https://npb.jp/bis/players/81985130.html,2019,オリックス,1,0,0,0,0.0,0.0,0,0,0,0.0,9,2.0,,1,0,3,0,2,0,0,1,1,4.50
鈴木　優,https://npb.jp/bis/players/81985130.html,2020,オリックス,13,1,3,1,2.0,2.0,0,0,0,0.25,173,38.0,.2,30,6,29,1,41,1,0,29,28,6.52
鈴木　優,https://npb.jp/bis/players/81985130.html,2021,オリックス,11,0,0,0,0.0,0.0,0,0,0,0.0,45,10.0,,9,4,5,2,10,1,0,10,10,9.00
Ｒ．デラロサ,https://npb.jp/bis/players/93795138.html,2019,読　売,26,1,0,8,5.0,6.0,0,0,0,1.0,93,24.0,,16,4,5,1,32,0,0,6,6,2.25
Ｒ．デラロサ,https://npb.jp/bis/players/93795138.html,2020,読　売,35,2,0,17,5.0,7.0,0,0,0,1.0,132,31.0,.2,23,3,16,3,28,1,0,9,9,2.56
Ｒ．デラロサ,https://npb.jp/bis/players/93795138.html,2021,読　売,46,1,0,7,13.0,14.0,0,0,0,1.0,175,41.0,.1,38,3,12,2,34,1,0,15,13,2.83
Ｒ．デラロサ,https://npb.jp/bis/players/93795138.html,2022,読　売,30,0,0,1,11.0,11.0,0,0,0,0.0,108,27.0,.1,18,2,10,2,24,0,1,9,7,2.30
Ｔ．ビエイラ,https://npb.jp/bis/players/93795151.html,2020,読　売,27,0,1,0,2.0,2.0,0,0,0,0.0,118,24.0,.2,27,3,17,2,29,1,0,9,9,3.28
Ｔ．ビエイラ,https://npb.jp/bis/players/93795151.html,2021,読　売,56,0,3,19,1.0,1.0,0,0,0,0.0,228,55.0,.1,38,3,26,1,64,0,0,18,18,2.93
Ｔ．ビエイラ,https://npb.jp/bis/players/93795151.html,2022,読　売,9,0,2,0,0.0,0.0,0,0,0,0.0,39,7.0,.1,9,3,8,1,8,0,0,9,8,9.82
山口　俊,https://npb.jp/bis/players/51855112.html,2006,横　浜,5,1,2,0,0.0,0.0,0,0,0,0.333,93,21.0,,22,8,8,2,17,0,0,15,15,6.43
山口　俊,https://npb.jp/bis/players/51855112.html,2007,横　浜,6,0,3,0,0.0,0.0,0,0,0,0.0,94,20.0,,21,4,10,1,14,1,0,16,14,6.30
山口　俊,https://npb.jp/bis/players/51855112.html,2008,横　浜,16,1,1,0,2.0,3.0,0,0,0,0.5,96,23.0,.2,10,1,16,1,28,2,0,2,2,0.76
山口　俊,https://npb.jp/bis/players/51855112.html,2009,横　浜,51,5,4,18,7.0,12.0,0,0,0,0.556,223,55.0,,44,7,17,4,68,5,0,22,20,3.27
山口　俊,https://npb.jp/bis/players/51855112.html,2010,横　浜,54,2,8,30,2.0,4.0,0,0,0,0.2,282,68.0,.2,57,6,24,1,78,3,0,20,20,2.62
山口　俊,https://npb.jp/bis/players/51855112.html,2011,横　浜,59,2,6,34,1.0,3.0,0,0,0,0.25,253,61.0,.1,46,5,19,4,48,3,0,20,17,2.49
山口　俊,https://npb.jp/bis/players/51855112.html,2012,横浜DeNA,60,1,2,22,3.0,4.0,0,0,0,0.333,258,62.0,,46,1,22,5,62,2,0,13,12,1.74
山口　俊,https://npb.jp/bis/players/51855112.html,2013,横浜DeNA,44,5,2,7,6.0,11.0,0,0,0,0.714,202,46.0,.2,46,6,16,2,48,5,0,28,28,5.40
山口　俊,https://npb.jp/bis/players/51855112.html,2014,横浜DeNA,33,8,5,0,3.0,3.0,3,2,1,0.615,536,124.0,,107,5,60,3,96,5,0,58,40,2.90
山口　俊,https://npb.jp/bis/players/51855112.html,2015,横浜DeNA,20,3,6,0,0.0,0.0,2,0,0,0.333,508,114.0,.1,127,13,42,3,119,6,1,67,57,4.49
山口　俊,https://npb.jp/bis/players/51855112.html,2016,横浜DeNA,19,11,5,0,0.0,0.0,5,3,0,0.688,570,138.0,.2,112,10,44,4,121,5,0,48,44,2.86
山口　俊,https://npb.jp/bis/players/51855112.html,2017,読　売,4,1,1,0,0.0,0.0,0,0,0,0.5,97,21.0,,24,5,16,1,22,1,1,15,15,6.43
山口　俊,https://npb.jp/bis/players/51855112.html,2018,読　売,30,9,9,1,1.0,2.0,6,2,0,0.5,644,154.0,,127,18,60,9,144,4,0,66,63,3.68
山口　俊,https://npb.jp/bis/players/51855112.html,2019,読　売,26,15,4,0,0.0,0.0,0,0,0,0.789,705,170.0,,137,8,60,13,188,4,0,60,55,2.91
山口　俊,https://npb.jp/bis/players/51855112.html,2021,読　売,15,2,8,0,0.0,0.0,0,0,0,0.2,337,78.0,.1,66,6,37,3,83,0,0,34,31,3.56
山口　俊,https://npb.jp/bis/players/51855112.html,2022,読　売,1,0,0,0,0.0,0.0,0,0,0,0.0,8,2.0,,0,0,2,0,4,0,0,0,0,0.00
Ａ．Ｊ．コール,https://npb.jp/bis/players/03905155.html,2022,東京ヤクルト,34,2,0,0,6.0,8.0,0,0,0,1.0,145,36.0,,25,3,14,1,32,2,0,13,11,2.75
Ａ．スアレス,https://npb.jp/bis/players/63965155.html,2022,東京ヤクルト,6,0,0,0,0.0,0.0,0,0,0,0.0,102,21.0,.2,27,4,7,0,16,2,0,17,15,6.23
寺島　成輝,https://npb.jp/bis/players/81285134.html,2017,東京ヤクルト,1,0,0,0,0.0,0.0,0,0,0,0.0,18,3.0,,5,1,3,0,3,0,0,5,5,15.00
寺島　成輝,https://npb.jp/bis/players/81285134.html,2018,東京ヤクルト,1,0,1,0,0.0,0.0,0,0,0,0.0,13,2.0,,4,1,4,0,2,0,0,6,6,27.00
寺島　成輝,https://npb.jp/bis/players/81285134.html,2019,東京ヤクルト,3,0,0,0,0.0,0.0,0,0,0,0.0,21,4.0,,9,0,2,0,0,0,0,3,1,2.25
寺島　成輝,https://npb.jp/bis/players/81285134.html,2020,東京ヤクルト,30,1,0,0,3.0,4.0,0,0,0,1.0,163,36.0,.1,41,5,15,1,27,1,0,14,10,2.48
寺島　成輝,https://npb.jp/bis/players/81285134.html,2021,東京ヤクルト,1,0,0,0,0.0,0.0,0,0,0,0.0,10,2.0,,5,0,0,0,0,0,0,1,1,4.50
Ｓ．マクガフ,https://npb.jp/bis/players/43345138.html,2019,東京ヤクルト,65,6,3,11,18.0,24.0,0,0,0,0.667,296,68.0,.2,71,2,22,2,64,2,0,25,24,3.15
Ｓ．マクガフ,https://npb.jp/bis/players/43345138.html,2020,東京ヤクルト,50,4,1,0,23.0,27.0,0,0,0,0.8,195,46.0,,42,4,15,3,52,2,1,20,20,3.91
Ｓ．マクガフ,https://npb.jp/bis/players/43345138.html,2021,東京ヤクルト,66,3,2,31,14.0,17.0,0,0,0,0.6,259,64.0,.1,43,7,23,3,76,3,0,19,18,2.52
Ｓ．マクガフ,https://npb.jp/bis/players/43345138.html,2022,東京ヤクルト,55,2,2,38,4.0,6.0,0,0,0,0.5,215,53.0,.2,39,5,13,1,59,2,0,16,14,2.35
宮台　康平,https://npb.jp/bis/players/71875136.html,2018,北海道日本ハム,1,0,0,0,0.0,0.0,0,0,0,0.0,24,4.0,.2,4,0,4,2,3,1,0,2,2,3.86
宮台　康平,https://npb.jp/bis/players/71875136.html,2022,東京ヤクルト,2,0,0,0,0.0,0.0,0,0,0,0.0,12,2.0,.1,4,0,1,0,4,1,0,5,5,19.29
大嶺　祐太,https://npb.jp/bis/players/01505114.html,2007,千葉ロッテ,1,0,0,0,0.0,0.0,0,0,0,0.0,21,4.0,,7,1,1,1,4,0,0,5,5,11.25
大嶺　祐太,https://npb.jp/bis/players/01505114.html,2008,千葉ロッテ,7,2,2,0,0.0,0.0,0,0,0,0.5,137,32.0,.2,32,5,8,1,23,2,0,19,19,5.23
大嶺　祐太,https://npb.jp/bis/players/01505114.html,2009,千葉ロッテ,16,5,6,0,0.0,0.0,2,1,0,0.455,428,95.0,,115,11,35,5,59,2,0,62,61,5.78
