,Player,Link,Year,Team,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SH,SF,BB,HP,SO,GDP,AVG,SLG,OBP,ParkF,OPS,ISO,K%,BB%,BB/K,TTO%,BABIP,OPS+,wSB,Pos,PullAIR%,Chase%,Z-Con%,Swing%,SwStr%
72,Yamakawa Hotaka,https://npb.jp/bis/players/21425139.html,2014,Seibu Lions,14,34,30,3,3,0,0,2,9,3,0,0,0,0,4,0,10,0,0.1,0.3,0.206,1.03,0.506,0.19999999999999998,0.29411764705882354,0.11764705882352941,0.4,0.47058823529411764,0.05555555555555555,39.3674723363555,-0.0072945548935166036,,,,,,
73,Asamura Hideto,https://npb.jp/bis/players/51155118.html,2014,Seibu Lions,118,501,440,52,120,19,1,14,183,55,3,5,0,8,47,6,100,8,0.273,0.416,0.345,1.03,0.7609999999999999,0.14299999999999996,0.1996007984031936,0.09381237524950099,0.47,0.3213572854291417,0.31736526946107785,109.6633065583547,-1.3427886260397617,,,,,,
74,Okajima Takero,https://npb.jp/bis/players/21325135.html,2014,Rakuten Eagles,142,618,545,77,154,27,3,7,208,53,9,10,9,3,57,4,71,7,0.283,0.382,0.353,1.0150000000000001,0.735,0.09900000000000003,0.11488673139158576,0.09223300970873786,0.8028169014084507,0.21844660194174756,0.3127659574468085,104.9883936963764,-2.0296861542091915,,,,,,
75,Karashima Wataru,https://npb.jp/bis/players/01505118.html,2014,Rakuten Eagles,25,3,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.333,0.333,0.333,1.0150000000000001,0.666,0.0,0.0,0.0,,0.0,0.3333333333333333,86.46272789999044,-0.0014589109787033208,,,,,,
76,Kishi Takayuki,https://npb.jp/bis/players/91795114.html,2014,Seibu Lions,23,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0.0,0.0,0.0,1.03,0.0,0.0,0.8,0.0,0.0,0.8,0.0,-97.08737864077669,0.0,,,,,,
77,Konno Ryuta,https://npb.jp/bis/players/21725139.html,2014,Rakuten Eagles,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0150000000000001,0.0,0.0,,,,,,-98.52216748768471,0.0,,,,,,
78,Shimauchi Hiroaki,https://npb.jp/bis/players/71975135.html,2014,Rakuten Eagles,66,243,215,26,52,7,3,2,71,18,6,1,7,2,19,0,22,5,0.242,0.33,0.301,1.0150000000000001,0.631,0.08800000000000002,0.09053497942386832,0.07818930041152264,0.8636363636363636,0.17695473251028807,0.25906735751295334,76.10186348568841,0.603924252256504,,,,,,
79,Suzuki Daichi,https://npb.jp/bis/players/81985135.html,2014,Lotte Marines,144,610,533,60,153,29,7,3,205,43,7,1,22,4,45,6,57,1,0.287,0.385,0.347,1.0150000000000001,0.732,0.09800000000000003,0.09344262295081968,0.07377049180327869,0.7894736842105263,0.1721311475409836,0.31446540880503143,103.95668275348855,0.6192796885139522,,,,,,
80,Norimoto Takahiro,https://npb.jp/bis/players/51055137.html,2014,Rakuten Eagles,30,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0.0,0.0,0.0,1.0150000000000001,0.0,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,-98.52216748768471,0.0,,,,,,
81,Kuriyama Takumi,https://npb.jp/bis/players/51755115.html,2014,Seibu Lions,144,642,532,64,153,34,4,3,204,61,3,2,2,9,96,3,100,9,0.288,0.383,0.394,1.03,0.777,0.09500000000000003,0.1557632398753894,0.14953271028037382,0.96,0.3099688473520249,0.3424657534246575,115.82439787033039,-0.4578302165064007,,,,,,
82,Sumitani Ginjiro,https://npb.jp/bis/players/91995112.html,2014,Seibu Lions,125,423,381,31,77,13,1,7,113,36,0,2,20,3,17,2,74,10,0.202,0.297,0.238,1.03,0.5349999999999999,0.09499999999999997,0.17494089834515367,0.04018912529550828,0.22972972972972974,0.23167848699763594,0.23102310231023102,48.06556009168065,-0.7694183234027491,,,,,,
83,Nakamura Takeya,https://npb.jp/bis/players/81085115.html,2014,Seibu Lions,111,466,382,68,98,19,1,34,221,90,0,0,0,3,79,2,124,13,0.257,0.579,0.384,1.03,0.963,0.32199999999999995,0.26609442060085836,0.16952789699570817,0.6370967741935484,0.5085836909871244,0.28193832599118945,162.2584285342836,-0.1823638723379151,,,,,,
84,Sugiura Toshihiro,https://npb.jp/bis/players/61765139.html,2014,Yakult Swallows,4,8,8,1,1,1,0,0,2,1,0,0,0,0,0,0,4,0,0.125,0.25,0.125,1.08,0.375,0.125,0.5,0.0,0.0,0.5,0.25,2.70648318596247,0.0,,,,,,
85,Nakashima Takuya,https://npb.jp/bis/players/11215118.html,2014,Nipponham Fighters,126,461,382,55,99,9,3,0,114,32,28,9,35,1,43,0,92,4,0.259,0.298,0.333,0.985,0.631,0.03899999999999998,0.19956616052060738,0.09327548806941431,0.4673913043478261,0.2928416485900217,0.3402061855670103,79.87383556215475,1.6003415727685688,,,,,,
86,Fukutani Koji,https://npb.jp/bis/players/21025137.html,2014,Chunichi Dragons,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.935,0.0,0.0,,,,,,-106.951871657754,0.0,,,,,,
87,Fushimi Torai,https://npb.jp/bis/players/61065137.html,2014,ORIX Buffaloes,7,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.985,0.0,0.0,0.2,0.0,0.0,0.2,0.0,-101.5228426395939,0.0,,,,,,
88,Miyanishi Naoki,https://npb.jp/bis/players/41445116.html,2014,Nipponham Fighters,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.985,0.0,0.0,,,,,,-101.5228426395939,0.0,,,,,,
89,Akiyama Takumi,https://npb.jp/bis/players/51155131.html,2014,Hanshin Tigers,3,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.925,0.0,0.0,0.0,0.0,,0.0,0.0,-108.1081081081081,0.0,,,,,,
90,Akiyama Takumi,https://npb.jp/bis/players/51155131.html,2014,Hanshin Tigers,3,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.925,0.0,0.0,0.0,0.0,,0.0,0.0,-108.1081081081081,0.0,,,,,,
91,Nomura Yusuke,https://npb.jp/bis/players/21425135.html,2014,Hiroshima Carp,19,34,30,2,7,0,0,0,7,4,0,0,3,0,1,0,15,0,0.233,0.233,0.258,0.9650000000000001,0.491,0.0,0.4411764705882353,0.029411764705882353,0.06666666666666667,0.47058823529411764,0.4666666666666667,40.39681449231465,-0.011671287829626566,,,,,,
92,Ohta Taishi,https://npb.jp/bis/players/41345118.html,2014,Yomiuri Giants,44,74,65,14,16,6,0,2,28,12,4,2,0,0,8,1,20,2,0.246,0.431,0.338,0.995,0.769,0.185,0.2702702702702703,0.10810810810810811,0.4,0.40540540540540543,0.32558139534883723,115.29267482337144,-0.004801486637956435,,,,,,
93,Nishiura Naomichi,https://npb.jp/bis/players/91095139.html,2014,Yakult Swallows,14,36,32,5,5,1,0,1,9,5,0,0,0,0,4,0,6,0,0.156,0.281,0.25,1.08,0.531,0.12500000000000003,0.16666666666666666,0.1111111111111111,0.6666666666666666,0.3055555555555556,0.16,45.37637819840191,-0.010212376850923245,,,,,,
94,Maeda Yamato,https://npb.jp/bis/players/61465112.html,2014,Hanshin Tigers,121,481,398,54,105,17,1,1,127,24,11,7,50,1,28,4,52,7,0.264,0.319,0.318,0.925,0.637,0.05499999999999999,0.10810810810810811,0.058212058212058215,0.5384615384615384,0.1683991683991684,0.30057803468208094,86.01250512901687,-0.6121514954869918,,,,,,
95,Kajitani Takayuki,https://npb.jp/bis/players/61565114.html,2014,DeNA BayStars,142,609,525,76,138,26,9,16,230,72,39,8,3,4,70,7,135,12,0.263,0.438,0.355,1.0899999999999999,0.7929999999999999,0.175,0.22167487684729065,0.11494252873563218,0.5185185185185185,0.36288998357963875,0.32275132275132273,111.65699837909763,3.750738599492656,,,,,,
96,Sugano Tomoyuki,https://npb.jp/bis/players/41745137.html,2014,Yomiuri Giants,23,55,42,2,7,0,0,0,7,4,0,0,11,0,2,0,14,0,0.167,0.167,0.205,0.995,0.372,0.0,0.2545454545454545,0.03636363636363636,0.14285714285714285,0.2909090909090909,0.25,5.753989770296777,-0.013130198808329887,,,,,,
97,Tateoka Soichiro,https://npb.jp/bis/players/81985118.html,2014,Yomiuri Giants,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.995,0.0,0.0,0.5,0.0,0.0,0.5,0.0,-100.50251256281408,0.0,,,,,,
98,Kayama Shinya,https://npb.jp/bis/players/91595135.html,2014,SoftBank Hawks,32,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.9550000000000001,0.0,0.0,0.0,0.0,,0.0,0.0,-104.71204188481674,0.0,,,,,,
99,Nishida Akihisa,https://npb.jp/bis/players/41245133.html,2014,Yakult Swallows,8,22,20,2,5,2,0,1,10,4,0,0,0,0,1,1,4,0,0.25,0.5,0.318,1.08,0.8180000000000001,0.25,0.18181818181818182,0.045454545454545456,0.25,0.2727272727272727,0.26666666666666666,117.16529461639976,-0.005835643914813283,,,,,,
100,Mitsumata Taiki,https://npb.jp/bis/players/51655133.html,2014,ORIX Buffaloes,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.985,0.0,0.0,1.0,0.0,0.0,1.0,,-101.5228426395939,0.0,,,,,,
101,Mitsumata Taiki,https://npb.jp/bis/players/51655133.html,2014,Chunichi Dragons,29,41,36,3,5,0,1,1,10,4,0,0,4,1,0,0,10,1,0.139,0.278,0.135,0.935,0.41300000000000003,0.139,0.24390243902439024,0.0,0.0,0.2682926829268293,0.15384615384615385,14.1531243973071,-0.0043767329361099625,,,,,,
102,Katoh Shohei,https://npb.jp/bis/players/91595137.html,2014,Lotte Marines,98,342,320,43,81,16,2,3,110,18,5,5,10,0,8,4,71,2,0.253,0.344,0.28,1.0150000000000001,0.624,0.09099999999999997,0.20760233918128654,0.023391812865497075,0.11267605633802817,0.23976608187134502,0.3170731707317073,73.38584472151857,-0.9050415904666391,,,,,,
103,Tajima Shinji,https://npb.jp/bis/players/21025135.html,2014,Chunichi Dragons,42,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.935,0.0,0.0,0.0,0.0,,0.0,0.0,-106.951871657754,0.0,,,,,,
104,Adachi Ryoichi,https://npb.jp/bis/players/31135135.html,2014,ORIX Buffaloes,143,601,486,73,126,13,5,8,173,50,29,10,45,4,58,8,79,8,0.259,0.356,0.345,0.985,0.701,0.09699999999999998,0.1314475873544093,0.09650582362728785,0.7341772151898734,0.24126455906821964,0.29280397022332505,98.86369119775527,1.3878207775352491,,,,,,
105,Okada Takahiro,https://npb.jp/bis/players/61365112.html,2014,ORIX Buffaloes,130,533,472,67,127,28,0,24,227,75,4,4,5,2,37,17,107,10,0.269,0.481,0.343,0.985,0.8240000000000001,0.21199999999999997,0.20075046904315197,0.06941838649155722,0.34579439252336447,0.3151969981238274,0.30029154518950435,131.18251587793483,-0.8281995162527284,,,,,,
106,Higa Motoki,https://npb.jp/bis/players/81085131.html,2014,ORIX Buffaloes,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.985,0.0,0.0,,,,,,-101.5228426395939,0.0,,,,,,
107,Inoue Seiya,https://npb.jp/bis/players/11315139.html,2014,Lotte Marines,36,104,95,9,20,4,0,2,30,7,0,0,0,1,6,2,23,1,0.211,0.316,0.269,1.0150000000000001,0.585,0.10500000000000001,0.22115384615384615,0.057692307692307696,0.2608695652173913,0.2980769230769231,0.2535211267605634,62.92823767272497,-0.03209604153147306,,,,,,
108,Furukawa Yuri,https://npb.jp/bis/players/41245139.html,2014,Rakuten Eagles,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0150000000000001,0.0,0.0,,,,,,-98.52216748768471,0.0,,,,,,
109,Okada Masatoshi,https://npb.jp/bis/players/31535139.html,2014,Seibu Lions,22,36,32,1,6,2,0,0,8,2,0,0,3,0,0,1,7,0,0.188,0.25,0.212,1.03,0.46199999999999997,0.062,0.19444444444444445,0.0,0.0,0.19444444444444445,0.24,28.54101780451084,-0.0072945548935166036,,,,,,
110,Kaneko Yuji,https://npb.jp/bis/players/01505137.html,2014,Seibu Lions,91,272,243,32,60,10,3,2,82,16,21,6,12,1,14,2,48,2,0.247,0.337,0.292,1.03,0.629,0.09000000000000002,0.17647058823529413,0.051470588235294115,0.2916666666666667,0.23529411764705882,0.29896907216494845,74.09850916600175,1.5010064302990977,,,,,,
111,Masuda Tatsushi,https://npb.jp/bis/players/71275137.html,2014,Seibu Lions,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.03,0.0,0.0,,,,,,-97.08737864077669,0.0,,,,,,
112,Kagiya Yohei,https://npb.jp/bis/players/51555137.html,2014,Nipponham Fighters,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.985,0.0,0.0,,,,,,-101.5228426395939,0.0,,,,,,
113,Ichioka Ryuji,https://npb.jp/bis/players/21125135.html,2014,Hiroshima Carp,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.9650000000000001,0.0,0.0,,,,,,-103.62694300518133,0.0,,,,,,
114,Miyoshi Takumi,https://npb.jp/bis/players/11815135.html,2014,Rakuten Eagles,3,7,7,1,2,2,0,0,4,0,0,0,0,0,0,0,3,0,0.286,0.571,0.286,1.0150000000000001,0.857,0.285,0.42857142857142855,0.0,0.0,0.42857142857142855,0.5,133.22983945459973,0.0,,,,,,
115,Tanaka Kenjiro,https://npb.jp/bis/players/11015116.html,2014,DeNA BayStars,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0899999999999999,0.0,0.0,0.0,0.0,,0.0,0.0,-91.74311926605506,0.0,,,,,,
116,Hirata Shingo,https://npb.jp/bis/players/51255139.html,2014,DeNA BayStars,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0899999999999999,0.0,0.0,1.0,0.0,0.0,1.0,,-91.74311926605506,0.0,,,,,,
117,Fujita Kazuya,https://npb.jp/bis/players/21225110.html,2014,Rakuten Eagles,144,579,517,46,139,15,2,2,164,36,3,5,41,2,16,3,55,12,0.269,0.317,0.294,1.0150000000000001,0.611,0.04799999999999999,0.09499136442141623,0.027633851468048358,0.2909090909090909,0.12607944732297063,0.29653679653679654,70.67905862099374,-1.3427886260397617,,,,,,
118,Miyaguni Ryosuke,https://npb.jp/bis/players/21625133.html,2014,Yomiuri Giants,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.995,0.0,0.0,0.8,0.0,0.0,0.8,0.0,-100.50251256281408,0.0,,,,,,
119,Takagi Kyosuke,https://npb.jp/bis/players/31035135.html,2014,Yomiuri Giants,26,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.995,0.0,0.0,0.0,0.0,,0.0,0.0,-100.50251256281408,0.0,,,,,,
120,Matsuda Nobuhiro,https://npb.jp/bis/players/51655112.html,2014,SoftBank Hawks,101,423,392,54,118,20,3,18,198,56,12,6,1,4,24,2,80,13,0.301,0.505,0.341,0.9550000000000001,0.8460000000000001,0.20400000000000001,0.18912529550827423,0.05673758865248227,0.3,0.28841607565011823,0.33557046979865773,141.18865208599652,-0.09026783080644199,,,,,,
121,Mikami Tomoya,https://npb.jp/bis/players/31435139.html,2014,DeNA BayStars,65,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,1.0899999999999999,0.0,0.0,1.0,0.0,0.0,1.0,,-91.74311926605506,0.0,,,,,,
122,Araki Takahiro,https://npb.jp/bis/players/01105131.html,2014,Yakult Swallows,55,168,149,23,41,3,1,2,52,12,1,2,2,0,16,1,25,2,0.275,0.349,0.349,1.08,0.698,0.07399999999999995,0.1488095238095238,0.09523809523809523,0.64,0.25595238095238093,0.319672131147541,89.61218000682103,-0.5658633708925727,,,,,,
123,Ohno Shota,https://npb.jp/bis/players/61365118.html,2014,Nipponham Fighters,105,304,259,16,45,10,0,6,73,19,0,0,19,2,19,5,52,6,0.174,0.282,0.242,0.985,0.524,0.10799999999999998,0.17105263157894737,0.0625,0.36538461538461536,0.2532894736842105,0.1921182266009852,47.54478796815563,-0.077322281871276,,,,,,
124,Tanimoto Keisuke,https://npb.jp/bis/players/31035118.html,2014,Nipponham Fighters,52,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.985,0.0,0.0,1.0,0.0,0.0,1.0,,-101.5228426395939,0.0,,,,,,
125,Donoue Naomichi,https://npb.jp/bis/players/01205114.html,2014,Chunichi Dragons,90,261,237,19,54,4,1,1,63,17,1,0,11,3,10,0,45,8,0.228,0.266,0.256,0.935,0.522,0.038000000000000006,0.1724137931034483,0.038314176245210725,0.2222222222222222,0.21455938697318008,0.27319587628865977,50.20233270186308,0.08538316323520741,,,,,,
126,Fukuda Nobumasa,https://npb.jp/bis/players/31635114.html,2014,Chunichi Dragons,10,12,12,1,3,1,0,0,4,0,0,0,0,0,0,0,4,1,0.25,0.333,0.25,0.935,0.583,0.08300000000000002,0.3333333333333333,0.0,0.0,0.3333333333333333,0.375,66.84773161092508,-0.0029178219574066415,,,,,,
127,Mizowaki Hayato,https://npb.jp/bis/players/81285137.html,2014,Chunichi Dragons,2,5,5,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.2,0.2,0.2,0.935,0.4,0.0,0.2,0.0,0.0,0.2,0.25,13.65622445021942,-0.0014589109787033208,,,,,,
128,Emura Naoya,https://npb.jp/bis/players/61365133.html,2014,Lotte Marines,44,61,53,5,11,1,0,0,12,1,0,0,5,0,3,0,12,1,0.208,0.226,0.25,1.0150000000000001,0.476,0.018000000000000016,0.19672131147540983,0.04918032786885246,0.25,0.2459016393442623,0.2682926829268293,34.218447641445685,-0.01896584272314317,,,,,,
129,Miki Ryo,https://npb.jp/bis/players/51455139.html,2014,Lotte Marines,18,20,17,0,3,0,0,0,3,0,0,0,2,0,1,0,5,2,0.176,0.176,0.222,1.0150000000000001,0.398,0.0,0.25,0.05,0.2,0.3,0.25,13.03863934606006,-0.005835643914813283,,,,,,
130,Despaigne Alfredo,https://npb.jp/bis/players/03505139.html,2014,Lotte Marines,45,182,161,26,50,13,1,12,101,33,0,0,0,3,16,2,36,6,0.311,0.627,0.374,1.0150000000000001,1.001,0.316,0.1978021978021978,0.08791208791208792,0.4444444444444444,0.3516483516483517,0.3275862068965517,173.93215811993784,-0.06127426110553947,,,,,,
131,Akaminai Ginji,https://npb.jp/bis/players/71375112.html,2014,Rakuten Eagles,117,509,459,59,150,26,0,4,188,70,1,4,1,4,43,2,45,10,0.327,0.41,0.384,1.0150000000000001,0.794,0.08299999999999996,0.08840864440078586,0.08447937131630648,0.9555555555555556,0.1807465618860511,0.3526570048309179,121.44209303842786,-1.390720311486048,,,,,,
132,Shiomi Takahiro,https://npb.jp/bis/players/11015133.html,2014,Rakuten Eagles,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0150000000000001,0.0,0.0,,,,,,-98.52216748768471,0.0,,,,,,
133,Matsui Yuki,https://npb.jp/bis/players/81285139.html,2014,Rakuten Eagles,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0150000000000001,0.0,0.0,,,,,,-98.52216748768471,0.0,,,,,,
134,Kimura Fumikazu,https://npb.jp/bis/players/41745114.html,2014,Seibu Lions,100,330,284,34,61,13,2,10,108,27,16,8,21,2,20,3,112,3,0.215,0.38,0.272,1.03,0.652,0.165,0.3393939393939394,0.06060606060606061,0.17857142857142858,0.4303030303030303,0.31097560975609756,79.024952307251,-0.0060757477434958546,,,,,,
135,Yachi Ryota,https://npb.jp/bis/players/11615137.html,2014,Yakult Swallows,43,99,89,6,17,4,0,1,24,16,0,1,2,3,4,1,14,1,0.191,0.27,0.227,1.08,0.497,0.07900000000000001,0.1414141414141414,0.04040404040404041,0.2857142857142857,0.1919191919191919,0.2077922077922078,36.25240454196991,-0.35480148663795646,,,,,,
136,Itoi Yoshio,https://npb.jp/bis/players/91195119.html,2014,ORIX Buffaloes,140,590,502,73,166,36,2,19,263,81,31,9,0,4,70,14,73,7,0.331,0.524,0.424,0.985,0.948,0.193,0.12372881355932204,0.11864406779661017,0.958904109589041,0.2745762711864407,0.35507246376811596,167.53653263697348,2.018430181110259,,,,,,
137,Abe Tomohiro,https://npb.jp/bis/players/91195116.html,2014,Hiroshima Carp,3,3,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.333,0.333,0.333,0.9650000000000001,0.666,0.0,0.0,0.0,,0.0,0.3333333333333333,90.94266198807286,-0.0014589109787033208,,,,,,
138,Kikuchi Yasunori,https://npb.jp/bis/players/41545116.html,2014,Rakuten Eagles,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0150000000000001,0.0,0.0,,,,,,-98.52216748768471,0.0,,,,,,
139,Shirahama Yuta,https://npb.jp/bis/players/41745119.html,2014,Hiroshima Carp,30,71,62,4,10,1,0,1,14,1,0,1,4,0,5,0,17,0,0.161,0.226,0.224,0.9650000000000001,0.45,0.065,0.23943661971830985,0.07042253521126761,0.29411764705882354,0.323943661971831,0.20454545454545456,27.792622357630716,-0.3489658427231432,,,,,,
140,Toda Takaya,https://npb.jp/bis/players/21225135.html,2014,Hiroshima Carp,30,14,13,0,3,0,0,0,3,1,0,0,1,0,0,0,7,0,0.231,0.231,0.231,0.9650000000000001,0.462,0.0,0.5,0.0,0.0,0.5,0.5,31.3447649631121,-0.0043767329361099625,,,,,,
141,Nakata Ren,https://npb.jp/bis/players/31235118.html,2014,Hiroshima Carp,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.9650000000000001,0.0,0.0,,,,,,-103.62694300518133,0.0,,,,,,
142,Takajoh Shuto,https://npb.jp/bis/players/51055135.html,2014,DeNA BayStars,48,76,69,8,10,1,1,0,13,4,0,0,0,0,5,2,28,0,0.145,0.188,0.224,1.0899999999999999,0.41200000000000003,0.04300000000000001,0.3684210526315789,0.06578947368421052,0.17857142857142858,0.4342105263157895,0.24390243902439024,15.557170907412779,-0.02188366468054981,,,,,,
143,Inoh Shoichi,https://npb.jp/bis/players/61165137.html,2014,DeNA BayStars,25,50,45,0,5,0,1,0,7,0,0,0,5,0,0,0,19,0,0.111,0.156,0.111,1.0899999999999999,0.267,0.045,0.38,0.0,0.0,0.38,0.19230769230769232,-23.609258057965693,-0.005835643914813283,,,,,,
144,Yamaguchi Shun,https://npb.jp/bis/players/51855112.html,2014,DeNA BayStars,33,36,30,1,3,0,0,1,6,2,0,0,6,0,0,0,23,0,0.1,0.2,0.1,1.0899999999999999,0.30000000000000004,0.1,0.6388888888888888,0.0,0.0,0.6666666666666666,0.3333333333333333,-16.20330140121874,-0.0029178219574066415,,,,,,
145,Uchikawa Seiichi,https://npb.jp/bis/players/21325113.html,2014,SoftBank Hawks,122,534,488,50,150,26,1,18,232,74,0,0,0,7,34,5,48,5,0.307,0.475,0.354,0.9550000000000001,0.829,0.16799999999999998,0.0898876404494382,0.06367041198501873,0.7083333333333334,0.18726591760299627,0.3076923076923077,137.17785305753435,-0.21008318093327819,,,,,,
146,Sakaguchi Tomotaka,https://npb.jp/bis/players/21925117.html,2014,ORIX Buffaloes,122,382,323,33,76,5,5,2,97,40,3,2,10,0,47,2,45,4,0.235,0.3,0.336,0.985,0.636,0.065,0.11780104712041885,0.12303664921465969,1.0444444444444445,0.24607329842931938,0.26811594202898553,81.32762985910135,-0.31485694059347524,,,,,,
147,Shima Motohiro,https://npb.jp/bis/players/01905114.html,2014,Rakuten Eagles,126,432,350,43,92,13,0,1,108,36,6,4,11,5,65,1,84,13,0.263,0.309,0.375,1.0150000000000001,0.6839999999999999,0.045999999999999985,0.19444444444444445,0.15046296296296297,0.7738095238095238,0.3472222222222222,0.337037037037037,92.91758775511609,-0.5100831809332782,,,,,,
148,Ohmine Yuta,https://npb.jp/bis/players/01505114.html,2014,Lotte Marines,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0150000000000001,0.0,0.0,,,,,,-98.52216748768471,0.0,,,,,,
149,Hamada Tatsuro,https://npb.jp/bis/players/71075137.html,2014,Chunichi Dragons,16,28,25,0,2,0,0,0,2,2,0,0,3,0,0,0,12,0,0.08,0.08,0.08,0.935,0.16,0.0,0.42857142857142855,0.0,0.0,0.42857142857142855,0.15384615384615385,-58.70863321456465,-0.0029178219574066415,,,,,,
150,Hirata Ryosuke,https://npb.jp/bis/players/61265112.html,2014,Chunichi Dragons,119,488,429,55,119,17,1,11,171,65,7,2,0,4,54,1,65,13,0.277,0.399,0.357,0.935,0.756,0.122,0.13319672131147542,0.11065573770491803,0.8307692307692308,0.26639344262295084,0.3025210084033613,119.99211352890522,0.31845790808801866,,,,,,
151,Fukudome Kosuke,https://npb.jp/bis/players/61963888.html,2014,Hanshin Tigers,104,367,312,20,79,8,0,9,114,34,1,1,3,4,47,1,48,11,0.253,0.365,0.349,0.925,0.714,0.11199999999999999,0.1307901907356948,0.12806539509536785,0.9791666666666666,0.28337874659400547,0.2702702702702703,109.11763573418135,-0.3204802076573653,,,,,,
152,Yamashita Ayatsugu,https://npb.jp/bis/players/71875133.html,2014,SoftBank Hawks,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.9550000000000001,0.0,0.0,,,,,,-104.71204188481674,0.0,,,,,,
153,Kaida Tomoyuki,https://npb.jp/bis/players/61365135.html,2014,ORIX Buffaloes,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.985,0.0,0.0,,,,,,-101.5228426395939,0.0,,,,,,
154,Nakamura Masaru,https://npb.jp/bis/players/21025131.html,2014,Nipponham Fighters,18,5,4,1,1,0,0,0,1,1,0,0,1,0,0,0,2,0,0.25,0.25,0.25,0.985,0.5,0.0,0.4,0.0,0.0,0.4,0.5,41.58447951897859,-0.0014589109787033208,,,,,,
155,Nohmi Atsushi,https://npb.jp/bis/players/61065110.html,2014,Hanshin Tigers,26,62,53,3,7,1,0,0,8,2,0,0,5,0,4,0,22,1,0.132,0.151,0.193,0.925,0.344,0.01899999999999999,0.3548387096774194,0.06451612903225806,0.18181818181818182,0.41935483870967744,0.22580645161290322,-2.2476313858375967,-0.014589109787033207,,,,,,
156,Masui Hirotoshi,https://npb.jp/bis/players/81285131.html,2014,Nipponham Fighters,56,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.985,0.0,0.0,0.0,0.0,,0.0,0.0,-101.5228426395939,0.0,,,,,,
157,Matsui Masato,https://npb.jp/bis/players/51455131.html,2014,Chunichi Dragons,67,162,142,10,25,3,1,1,33,4,3,1,4,0,16,0,47,3,0.176,0.232,0.259,0.935,0.491,0.05600000000000002,0.29012345679012347,0.09876543209876543,0.3404255319148936,0.3950617283950617,0.2553191489361702,41.74084118026153,0.12747920476668045,,,,,,
