      Player  Age  Pos    Inn   TZR  TZR/143  RngR  ARM  DPR  ErrR  Pos Adj  Framing  Blocking                Team League
205      NaN   22  8.0   70.0  -0.3     -5.5  -0.6  0.2  NaN   0.0      0.2      NaN       NaN      SoftBank Hawks     WL
206      NaN   22  9.0   55.1   0.8     18.6  -0.3  1.1  NaN   0.0     -0.2      NaN       NaN      SoftBank Hawks     WL
207      NaN   20  4.0   73.0  -5.2    -91.7  -3.7  NaN  0.3  -1.8      0.2      NaN       NaN     HAYATE Ventures     WL
208      NaN   20  5.0   49.0   0.1      2.6   0.3  NaN  0.0  -0.2     -0.2      NaN       NaN     HAYATE Ventures     WL
209      NaN   20  6.0   15.0  -1.9   -163.0  -1.3  NaN  0.0  -0.6      0.1      NaN       NaN     HAYATE Ventures     WL
210      NaN   20  NaN   78.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.9      NaN       NaN     HAYATE Ventures     WL
211      NaN   22  7.0    7.0   0.5     91.9   0.8 -0.4  NaN   0.0     -0.1      NaN       NaN      Hanshin Tigers     WL
212      NaN   22  8.0  442.2  -7.4    -21.5 -10.5  3.7  NaN  -0.6      1.5      NaN       NaN      Hanshin Tigers     WL
213      NaN   22  9.0   76.0  -0.1     -1.7  -0.6  0.4  NaN   0.0     -0.3      NaN       NaN      Hanshin Tigers     WL
214      NaN   22  NaN    2.0   NaN      NaN   NaN  NaN  NaN   NaN      0.0      NaN       NaN      Hanshin Tigers     WL
215      NaN   27  3.0   39.0  -0.3     -9.9   0.2  NaN  0.0  -0.5     -0.4      NaN       NaN      ORIX Buffaloes     WL
216      NaN   27  7.0    9.0   0.5     71.5   0.5  0.0  NaN   0.0     -0.1      NaN       NaN      ORIX Buffaloes     WL
217      NaN   27  8.0   47.0  -1.6    -43.8  -1.2 -0.4  NaN   0.0      0.2      NaN       NaN      ORIX Buffaloes     WL
218      NaN   27  9.0   21.0  -0.3    -18.4  -0.1 -0.2  NaN   0.0     -0.1      NaN       NaN      ORIX Buffaloes     WL
219      NaN   27  NaN   13.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.2      NaN       NaN      ORIX Buffaloes     WL
220      NaN   22  8.0   30.0  -1.4    -60.1  -0.9 -0.5  NaN   0.0      0.1      NaN       NaN    Chunichi Dragons     WL
221      NaN   22  9.0    6.0   0.3     64.4  -0.1  0.4  NaN   0.0      0.0      NaN       NaN    Chunichi Dragons     WL
222      NaN   22  NaN   53.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.6      NaN       NaN    Chunichi Dragons     WL
223      NaN   21  3.0    4.0   0.5    160.9   0.5  NaN  0.0   0.1      0.0      NaN       NaN      Hiroshima Carp     WL
224      NaN   21  5.0   18.0  -0.1     -7.2  -0.1  NaN -0.1   0.2     -0.1      NaN       NaN      Hiroshima Carp     WL
225      NaN   21  6.0   40.0   1.5     48.3   0.9  NaN  0.0   0.6      0.3      NaN       NaN      Hiroshima Carp     WL
226      NaN   21  9.0    8.0   0.4     64.4   0.4  0.0  NaN   0.0      0.0      NaN       NaN      Hiroshima Carp     WL
227      NaN   33  7.0  180.0  12.2     87.2  11.9  0.1  NaN   0.2     -1.7      NaN       NaN    Chunichi Dragons     WL
228      NaN   33  8.0   83.1   1.6     24.7   2.3 -0.7  NaN   0.1      0.3      NaN       NaN    Chunichi Dragons     WL
229      NaN   33  9.0   88.2  -1.8    -26.1  -1.4 -0.4  NaN   0.1     -0.4      NaN       NaN    Chunichi Dragons     WL
230      NaN   33  NaN   11.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.1      NaN       NaN    Chunichi Dragons     WL
231      NaN   21  4.0  252.0  -1.2     -6.1  -1.5  NaN  0.8  -0.5      0.7      NaN       NaN      Hanshin Tigers     WL
232      NaN   21  5.0  185.0   0.0      0.0  -0.6  NaN -0.2   0.8     -0.7      NaN       NaN      Hanshin Tigers     WL
233      NaN   21  6.0  439.1  -2.7     -7.9  -4.3  NaN -0.2   1.9      3.6      NaN       NaN      Hanshin Tigers     WL
234      NaN   21  NaN   15.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.2      NaN       NaN      Hanshin Tigers     WL
235      NaN   24  4.0   94.1   1.2     16.4   1.1  NaN -0.3   0.4      0.3      NaN       NaN  Nipponham Fighters     EL
236      NaN   24  5.0    9.0  -1.0   -143.0  -1.0  NaN  0.0   0.0      0.0      NaN       NaN  Nipponham Fighters     EL
237      NaN   24  6.0   52.0  -0.4     -9.9   0.2  NaN -0.2  -0.4      0.4      NaN       NaN  Nipponham Fighters     EL
238      NaN   22  3.0    5.0   0.0      0.0  -0.1  NaN  0.0   0.0     -0.1      NaN       NaN      Yomiuri Giants     EL
239      NaN   22  4.0  236.0  -4.4    -24.0  -5.0  NaN  0.1   0.4      0.6      NaN       NaN      Yomiuri Giants     EL
240      NaN   22  5.0   49.0   0.2      5.3   1.1  NaN  0.0  -0.9     -0.2      NaN       NaN      Yomiuri Giants     EL
241      NaN   22  6.0  192.1  -1.4     -9.4  -2.6  NaN  0.0   1.2      1.6      NaN       NaN      Yomiuri Giants     EL
242      NaN   22  NaN   13.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.2      NaN       NaN      Yomiuri Giants     EL
243      NaN   30  4.0   53.2   0.9     21.6   1.0  NaN  0.2  -0.2      0.1      NaN       NaN      Yomiuri Giants     EL
244      NaN   30  5.0   16.0   0.8     64.4   0.6  NaN  0.0   0.2     -0.1      NaN       NaN      Yomiuri Giants     EL
245      NaN   30  6.0   63.0   1.3     26.6   0.3  NaN -0.1   1.0      0.5      NaN       NaN      Yomiuri Giants     EL
246      NaN   30  7.0    7.0   1.3    239.0   1.5 -0.2  NaN   0.0     -0.1      NaN       NaN      Yomiuri Giants     EL
247      NaN   30  8.0   30.0   0.4     17.2   0.4  0.0  NaN   0.0      0.1      NaN       NaN      Yomiuri Giants     EL
248      NaN   30  NaN   16.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.2      NaN       NaN      Yomiuri Giants     EL
249      NaN   21  7.0   57.0  -0.8    -18.1  -0.9  0.0  NaN   0.0     -0.5      NaN       NaN      Rakuten Eagles     EL
250      NaN   21  8.0   56.0   1.1     25.3   1.2 -0.2  NaN   0.0      0.2      NaN       NaN      Rakuten Eagles     EL
251      NaN   21  9.0  141.1   5.4     49.2   5.4 -0.2  NaN   0.1     -0.6      NaN       NaN      Rakuten Eagles     EL
252      NaN   20  7.0  107.1   4.2     50.4   5.3 -0.4  NaN  -0.7     -1.0      NaN       NaN      Rakuten Eagles     EL
253      NaN   20  8.0  261.0  -8.9    -43.9  -8.5 -0.5  NaN   0.1      0.9      NaN       NaN      Rakuten Eagles     EL
254      NaN   20  9.0  190.0  -6.0    -40.6  -2.9  0.1  NaN  -3.2     -0.8      NaN       NaN      Rakuten Eagles     EL
255      NaN   21  7.0   20.0   0.2     12.9   0.1  0.1  NaN   0.0     -0.2      NaN       NaN  Nipponham Fighters     EL
256      NaN   21  8.0   84.0  -0.7    -10.7  -0.5 -0.3  NaN   0.1      0.3      NaN       NaN  Nipponham Fighters     EL
257      NaN   21  9.0   63.0   2.9     59.2   3.3 -0.4  NaN   0.0     -0.3      NaN       NaN  Nipponham Fighters     EL
258      NaN   21  NaN    1.0   NaN      NaN   NaN  NaN  NaN   NaN      0.0      NaN       NaN  Nipponham Fighters     EL
259      NaN   26  4.0   25.0   1.1     56.6   0.3  NaN  0.3   0.5      0.1      NaN       NaN     HAYATE Ventures     WL
260      NaN   26  5.0    8.0  -0.1    -16.1   0.4  NaN  0.0  -0.5      0.0      NaN       NaN     HAYATE Ventures     WL
261      NaN   26  7.0   30.0   1.2     51.5  -0.2  1.3  NaN   0.0     -0.3      NaN       NaN     HAYATE Ventures     WL
262      NaN   26  8.0  637.0  10.6     21.4   7.5  3.5  NaN  -0.4      2.1      NaN       NaN     HAYATE Ventures     WL
263      NaN   26  9.0   61.0   1.3     27.4   1.7 -0.5  NaN   0.1     -0.2      NaN       NaN     HAYATE Ventures     WL
264      NaN   26  NaN   10.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.1      NaN       NaN     HAYATE Ventures     WL
265      NaN   30  7.0   88.0   0.3      4.4   0.4 -0.2  NaN   0.1     -0.8      NaN       NaN     Yakult Swallows     EL
266      NaN   30  8.0  220.0  -0.2     -1.2   0.4 -0.8  NaN   0.1      0.7      NaN       NaN     Yakult Swallows     EL
267      NaN   30  9.0   33.0  -0.7    -27.3  -0.4 -0.2  NaN   0.0     -0.1      NaN       NaN     Yakult Swallows     EL
268      NaN   30  NaN  112.0   NaN      NaN   NaN  NaN  NaN   NaN     -1.3      NaN       NaN     Yakult Swallows     EL
269      NaN   21  4.0  398.1  -1.7     -5.5  -0.5  NaN -1.7   0.5      1.1      NaN       NaN     Yakult Swallows     EL
270      NaN   21  6.0  392.0   1.7      5.6  -0.4  NaN -1.0   3.2      3.2      NaN       NaN     Yakult Swallows     EL
271      NaN   21  NaN    9.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.1      NaN       NaN     Yakult Swallows     EL
272      NaN   18  7.0   26.0  -0.5    -24.8  -0.3 -0.2  NaN   0.0     -0.2      NaN       NaN  Nipponham Fighters     EL
273      NaN   18  8.0    6.0  -0.3    -64.4  -0.3 -0.1  NaN   0.0      0.0      NaN       NaN  Nipponham Fighters     EL
274      NaN   18  9.0  196.0   3.8     25.0   2.4  1.3  NaN   0.1     -0.8      NaN       NaN  Nipponham Fighters     EL
275      NaN   18  NaN    3.0   NaN      NaN   NaN  NaN  NaN   NaN      0.0      NaN       NaN  Nipponham Fighters     EL
276      NaN   27  7.0   88.0   3.9     57.0   3.6  0.2  NaN   0.1     -0.8      NaN       NaN  Nipponham Fighters     EL
277      NaN   27  8.0  162.1   0.7      5.6  -0.1  0.8  NaN   0.1      0.5      NaN       NaN  Nipponham Fighters     EL
278      NaN   27  9.0   58.0  -0.7    -15.5   0.1 -0.8  NaN   0.0     -0.2      NaN       NaN  Nipponham Fighters     EL
279      NaN   27  NaN   68.1   NaN      NaN   NaN  NaN  NaN   NaN     -0.8      NaN       NaN  Nipponham Fighters     EL
280      NaN   21  7.0   18.0  -0.3    -21.4  -0.1 -0.2  NaN   0.0     -0.2      NaN       NaN       Oisix Albirex     EL
281      NaN   21  8.0   34.2  -0.2     -7.4   0.3 -0.6  NaN   0.0      0.1      NaN       NaN       Oisix Albirex     EL
282      NaN   21  9.0   26.2   2.4    115.7   2.8 -0.4  NaN   0.0     -0.1      NaN       NaN       Oisix Albirex     EL
283      NaN   21  NaN   11.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.1      NaN       NaN       Oisix Albirex     EL
284      NaN   22  2.0  276.2   0.8      3.7   NaN  0.9  NaN   0.0      3.9     -0.1       0.9      Rakuten Eagles     EL
285      NaN   22  3.0    5.0  -0.3    -77.2  -0.3  NaN  0.0   0.0     -0.1      NaN       NaN      Rakuten Eagles     EL
286      NaN   22  NaN   45.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.5      NaN       NaN      Rakuten Eagles     EL
287      NaN   27  4.0   68.1  -1.2    -22.6  -1.5  NaN -0.2   0.6      0.2      NaN       NaN      SoftBank Hawks     WL
288      NaN   27  5.0   20.0   0.5     32.2   0.4  NaN -0.1   0.2     -0.1      NaN       NaN      SoftBank Hawks     WL
289      NaN   27  6.0   78.2   4.3     70.3   4.1  NaN -0.1   0.3      0.6      NaN       NaN      SoftBank Hawks     WL
290      NaN   27  NaN   16.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.2      NaN       NaN      SoftBank Hawks     WL
291      NaN   19  6.0  582.2  -3.2     -7.1   1.8  NaN -2.3  -2.7      4.8      NaN       NaN      SoftBank Hawks     WL
292      NaN   23  7.0  157.2   2.7     22.0   1.7  0.8  NaN   0.1     -1.5      NaN       NaN     HAYATE Ventures     WL
293      NaN   23  8.0  292.0   6.6     29.1   6.2  0.2  NaN   0.2      1.0      NaN       NaN     HAYATE Ventures     WL
294      NaN   23  9.0   87.2  -0.5     -7.3   0.4 -0.9  NaN   0.0     -0.3      NaN       NaN     HAYATE Ventures     WL
295      NaN   24  7.0  146.1  -1.2    -10.6  -1.3  0.0  NaN   0.1     -1.4      NaN       NaN      ORIX Buffaloes     WL
296      NaN   24  8.0   73.0   2.1     37.0   0.3  1.8  NaN   0.0      0.2      NaN       NaN      ORIX Buffaloes     WL
297      NaN   24  9.0  300.1   2.7     11.6   0.9  1.6  NaN   0.2     -1.2      NaN       NaN      ORIX Buffaloes     WL
298      NaN   24  NaN   29.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.3      NaN       NaN      ORIX Buffaloes     WL
299      NaN   24  3.0   18.2   0.4     27.5   0.9  NaN  0.0  -0.4     -0.2      NaN       NaN      SoftBank Hawks     WL
300      NaN   24  7.0  118.0   2.3     25.1   1.8  0.5  NaN   0.1     -1.1      NaN       NaN      SoftBank Hawks     WL
301      NaN   24  8.0   75.0   0.2      3.4   0.2  0.0  NaN   0.0      0.3      NaN       NaN      SoftBank Hawks     WL
302      NaN   24  9.0  168.0  -0.9     -6.9  -2.5  1.4  NaN   0.1     -0.7      NaN       NaN      SoftBank Hawks     WL
303      NaN   24  NaN   19.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.2      NaN       NaN      SoftBank Hawks     WL
304      NaN   26  7.0   70.0   1.7     31.3   1.9 -0.3  NaN   0.1     -0.7      NaN       NaN     Yakult Swallows     EL
305      NaN   26  8.0  175.0  -2.9    -21.3  -2.3 -0.8  NaN   0.1      0.6      NaN       NaN     Yakult Swallows     EL
306      NaN   26  9.0   30.0   1.4     60.1   1.4  0.0  NaN   0.0     -0.1      NaN       NaN     Yakult Swallows     EL
307      NaN   26  7.0   50.0  -2.1    -54.1  -0.4 -0.9  NaN  -0.8     -0.5      NaN       NaN       Lotte Marines     EL
308      NaN   26  8.0  236.1   7.6     41.4   8.8 -0.5  NaN  -0.7      0.8      NaN       NaN       Lotte Marines     EL
309      NaN   26  NaN   35.2   NaN      NaN   NaN  NaN  NaN   NaN     -0.4      NaN       NaN       Lotte Marines     EL
310      NaN   24  7.0   63.0  -2.0    -40.9  -2.4  0.3  NaN   0.0     -0.6      NaN       NaN         Seibu Lions     EL
311      NaN   24  8.0  227.0  -1.3     -7.4  -2.8  1.3  NaN   0.1      0.8      NaN       NaN         Seibu Lions     EL
312      NaN   24  9.0  108.0   1.9     22.6   2.9 -1.1  NaN   0.1     -0.4      NaN       NaN         Seibu Lions     EL
313      NaN   24  NaN    6.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.1      NaN       NaN         Seibu Lions     EL
314      NaN   25  4.0   32.0   0.1      4.0  -0.3  NaN  0.2   0.2      0.1      NaN       NaN      Yomiuri Giants     EL
315      NaN   25  5.0   34.0   0.0      0.0   0.2  NaN  0.2  -0.4     -0.1      NaN       NaN      Yomiuri Giants     EL
316      NaN   25  6.0   99.0   2.4     31.2   2.1  NaN -0.3   0.6      0.8      NaN       NaN      Yomiuri Giants     EL
317      NaN   24  3.0   32.0   0.8     32.2   0.1  NaN  0.4   0.3     -0.4      NaN       NaN     HAYATE Ventures     WL
318      NaN   24  4.0   87.0   0.5      7.4   1.7  NaN  0.3  -1.6      0.2      NaN       NaN     HAYATE Ventures     WL
319      NaN   24  5.0  158.2   1.8     14.6  -0.4  NaN  0.1   2.0     -0.6      NaN       NaN     HAYATE Ventures     WL
320      NaN   24  6.0  196.0   4.6     30.2   5.6  NaN -0.4  -0.7      1.6      NaN       NaN     HAYATE Ventures     WL
321      NaN   27  7.0    3.0   0.5    214.5   0.1  0.4  NaN   0.0      0.0      NaN       NaN      Hiroshima Carp     WL
322      NaN   27  8.0  145.0   2.9     25.7   3.4 -0.5  NaN   0.1      0.5      NaN       NaN      Hiroshima Carp     WL
323      NaN   27  9.0    8.0  -0.2    -32.2  -0.2  0.0  NaN   0.0      0.0      NaN       NaN      Hiroshima Carp     WL
324      NaN   24  7.0  110.2   5.8     67.4   4.6  1.1  NaN   0.1     -1.1      NaN       NaN      Hiroshima Carp     WL
325      NaN   24  8.0  255.1  -4.2    -21.2  -3.1 -1.2  NaN   0.1      0.9      NaN       NaN      Hiroshima Carp     WL
326      NaN   24  9.0  174.1  -5.2    -38.4  -4.7 -0.6  NaN   0.1     -0.7      NaN       NaN      Hiroshima Carp     WL
327      NaN   24  NaN    2.0   NaN      NaN   NaN  NaN  NaN   NaN      0.0      NaN       NaN      Hiroshima Carp     WL
328      NaN   27  3.0  190.1   0.2      1.4  -0.6  NaN  0.1   0.8     -2.1      NaN       NaN      Rakuten Eagles     EL
329      NaN   27  4.0   69.0   1.6     29.8   1.3  NaN -0.5   0.7      0.2      NaN       NaN      Rakuten Eagles     EL
330      NaN   27  5.0   12.1   0.3     31.4  -0.1  NaN  0.1   0.2      0.0      NaN       NaN      Rakuten Eagles     EL
331      NaN   27  6.0    2.0   0.5    321.8   0.4  NaN  0.0   0.1      0.0      NaN       NaN      Rakuten Eagles     EL
332      NaN   27  7.0   42.1   0.0      0.0   0.5 -0.6  NaN   0.0     -0.4      NaN       NaN      Rakuten Eagles     EL
333      NaN   27  9.0   19.0   1.2     81.3   1.2  0.0  NaN   0.0     -0.1      NaN       NaN      Rakuten Eagles     EL
334      NaN   27  NaN   31.1   NaN      NaN   NaN  NaN  NaN   NaN     -0.4      NaN       NaN      Rakuten Eagles     EL
335      NaN   26  3.0   67.0   0.6     11.5   0.8  NaN -0.1  -0.1     -0.7      NaN       NaN  Nipponham Fighters     EL
336      NaN   26  4.0  116.2   2.0     22.1   1.5  NaN -0.1   0.6      0.3      NaN       NaN  Nipponham Fighters     EL
337      NaN   26  5.0   37.2  -0.9    -30.7  -1.1  NaN  0.0   0.2     -0.1      NaN       NaN  Nipponham Fighters     EL
338      NaN   26  6.0  163.2  -0.3     -2.4  -0.4  NaN  0.6  -0.4      1.3      NaN       NaN  Nipponham Fighters     EL
339      NaN   26  NaN    9.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.1      NaN       NaN  Nipponham Fighters     EL
340      NaN   30  5.0   17.0   1.7    128.7   1.2  NaN  0.1   0.4     -0.1      NaN       NaN       DeNA BayStars     EL
341      NaN   30  6.0    6.0  -0.3    -64.4   0.2  NaN  0.1  -0.6      0.0      NaN       NaN       DeNA BayStars     EL
342      NaN   22  2.0    6.0   0.0      0.0   NaN  0.0  NaN   0.0      0.1     -0.1       0.1       DeNA BayStars     EL
343      NaN   22  7.0  198.0  -0.9     -5.8  -2.4  1.4  NaN   0.1     -1.9      NaN       NaN       DeNA BayStars     EL
344      NaN   22  8.0   89.1   0.5      7.2   0.3  0.1  NaN   0.1      0.3      NaN       NaN       DeNA BayStars     EL
345      NaN   22  9.0  130.2   3.9     38.4   2.0  1.8  NaN   0.1     -0.5      NaN       NaN       DeNA BayStars     EL
346      NaN   22  NaN   19.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.2      NaN       NaN       DeNA BayStars     EL
347      NaN   30  4.0  291.1   4.8     21.2   3.1  NaN  0.9   0.8      0.8      NaN       NaN       Oisix Albirex     EL
348      NaN   30  5.0  291.2   5.0     22.1   3.9  NaN  0.4   0.7     -1.1      NaN       NaN       Oisix Albirex     EL
349      NaN   30  6.0  176.1   0.7      5.1   0.4  NaN  0.6  -0.3      1.4      NaN       NaN       Oisix Albirex     EL
350      NaN   30  NaN   17.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.2      NaN       NaN       Oisix Albirex     EL
351      NaN   35  3.0  135.0  -0.1     -1.0  -1.1  NaN  0.1   0.9     -1.5      NaN       NaN     HAYATE Ventures     WL
352      NaN   35  NaN  248.2   NaN      NaN   NaN  NaN  NaN   NaN     -3.0      NaN       NaN     HAYATE Ventures     WL
353      NaN   23  4.0   73.2   0.7     12.2   0.9  NaN  0.0  -0.1      0.2      NaN       NaN      SoftBank Hawks     WL
354      NaN   23  5.0   39.0   0.7     23.1   0.2  NaN  0.0   0.5     -0.1      NaN       NaN      SoftBank Hawks     WL
355      NaN   23  6.0  133.2  -1.2    -11.6  -0.2  NaN -0.6  -0.4      1.1      NaN       NaN      SoftBank Hawks     WL
356      NaN   22  3.0  127.1  -0.6     -6.1  -1.3  NaN -0.1   0.8     -1.4      NaN       NaN      Hanshin Tigers     WL
357      NaN   22  4.0  560.0   4.0      9.2   5.2  NaN -0.6  -0.7      1.5      NaN       NaN      Hanshin Tigers     WL
358      NaN   22  5.0  117.0   1.4     15.4   0.4  NaN  0.2   0.7     -0.4      NaN       NaN      Hanshin Tigers     WL
359      NaN   22  NaN   12.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.1      NaN       NaN      Hanshin Tigers     WL
360      NaN   20  6.0  339.0   1.9      7.2   0.6  NaN  1.0   0.3      2.8      NaN       NaN         Seibu Lions     EL
361      NaN   18  2.0  354.2  -1.4     -5.1   NaN  1.2  NaN  -2.6      5.0     -2.5      -0.2     Yakult Swallows     EL
362      NaN   18  NaN   71.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.9      NaN       NaN     Yakult Swallows     EL
363      NaN   21  3.0  142.1   0.4      3.6   0.8  NaN  0.1  -0.4     -1.6      NaN       NaN       DeNA BayStars     EL
364      NaN   21  5.0   29.0  -1.0    -44.4  -0.5  NaN  0.0  -0.5     -0.1      NaN       NaN       DeNA BayStars     EL
365      NaN   21  NaN   55.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.7      NaN       NaN       DeNA BayStars     EL
366      NaN   34  7.0   81.0   1.8     28.6   1.9 -0.2  NaN   0.1     -0.8      NaN       NaN      Yomiuri Giants     EL
367      NaN   34  8.0   19.0  -1.1    -74.5  -0.9 -0.2  NaN   0.0      0.1      NaN       NaN      Yomiuri Giants     EL
